publishedAt,title,description
2018-01-01,2018	U S stock markets closed mostly higher on Wednesday lifted by the financial sector on the back of record high yields in U S government bonds However lukewarm performance by the technology sector somehow marred the market rally The Dow and S amp P 500 closed in the green while Nasdaq	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/5Iaur1jasgQ/stock-market-news-for-sep-20-2018-cm1025683,2018	U S stock markets closed mostly higher on Wednesday lifted by the financial sector on the back of record high yields in U S government bonds However lukewarm performance by the technology sector somehow marred the market rally The Dow and S amp P 500 closed in the green while Nasdaq	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/5Iaur1jasgQ/stock-market-news-for-sep-20-2018-cm1025683
2018-01-01,2018	U S stock markets closed mostly higher on Wednesday lifted by the financial sector on the back of record high yields in U S government bonds However lukewarm performance by the technology sector somehow marred the market rally The Dow and S amp P 500 closed in the green while Nasdaq	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/WsSHcjNJ09g/stock-market-news-for-sep-20-2018-cm1025683,2018	U S stock markets closed mostly higher on Wednesday lifted by the financial sector on the back of record high yields in U S government bonds However lukewarm performance by the technology sector somehow marred the market rally The Dow and S amp P 500 closed in the green while Nasdaq	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/WsSHcjNJ09g/stock-market-news-for-sep-20-2018-cm1025683
2018-01-01,2018	U.S. stock markets closed mostly higher on Wednesday lifted by the financial sector on the back of record high yields in U.S. government bonds	https://finance.yahoo.com/news/stock-market-news-sep-20-135401339.html?.tsrc=rss,2018	U.S. stock markets closed mostly higher on Wednesday lifted by the financial sector on the back of record high yields in U.S. government bonds	https://finance.yahoo.com/news/stock-market-news-sep-20-135401339.html?.tsrc=rss
2018-01-01,2018	CNBC’s Tech Check brings you the latest in tech news from CNBC’s 1 Market in the heart of San Francisco.	https://finance.yahoo.com/video/cnbc-tech-check-evening-edition-220700272.html?.tsrc=rss,2018	CNBC’s Tech Check brings you the latest in tech news from CNBC’s 1 Market in the heart of San Francisco.	https://finance.yahoo.com/video/cnbc-tech-check-evening-edition-220700272.html?.tsrc=rss
2018-01-01,2018	Amazon com Inc AMZN shares tumbled 3 2 following news that management is conducting an internal investigation to eliminate sources who leaked confidential user information to sellers using Amazon s platform to sell their products Shares of Canopy Growth Corp CGC soared	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ZjxAylgkp50/company-news-for-sep-18-2018-cm1024428,2018	Amazon com Inc AMZN shares tumbled 3 2 following news that management is conducting an internal investigation to eliminate sources who leaked confidential user information to sellers using Amazon s platform to sell their products Shares of Canopy Growth Corp CGC soared	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ZjxAylgkp50/company-news-for-sep-18-2018-cm1024428
2018-01-01,2018	Amazon com Inc AMZN shares tumbled 3 2 following news that management is conducting an internal investigation to eliminate sources who leaked confidential user information to sellers using Amazon s platform to sell their products Shares of Canopy Growth Corp CGC soared	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/3sw4Do5p6KI/company-news-for-sep-18-2018-cm1024428,2018	Amazon com Inc AMZN shares tumbled 3 2 following news that management is conducting an internal investigation to eliminate sources who leaked confidential user information to sellers using Amazon s platform to sell their products Shares of Canopy Growth Corp CGC soared	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/3sw4Do5p6KI/company-news-for-sep-18-2018-cm1024428
2018-01-01,2018.	https://finance.yahoo.com/news/oracle-orcl-q1-2019-earnings-143002198.html?.tsrc=rss,2018.	https://finance.yahoo.com/news/oracle-orcl-q1-2019-earnings-143002198.html?.tsrc=rss
2018-01-01,2018.	https://finance.yahoo.com/news/fedex-corporation-fdx-q1-2019-215300776.html?.tsrc=rss,2018.	https://finance.yahoo.com/news/fedex-corporation-fdx-q1-2019-215300776.html?.tsrc=rss
2018-01-01,2018	Markets ended sharply higher on Tuesday led by a rally in tech and energy stocks as trade war fears continued to linger The tech rally was led by Apple while a gain of more than 2 in oil helped energy stocks This saw all three major indexes ending in positive territory with Dow climbing	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/4kmmml0FWdI/stock-market-news-for-sep-12-2018-cm1021735,2018	Markets ended sharply higher on Tuesday led by a rally in tech and energy stocks as trade war fears continued to linger The tech rally was led by Apple while a gain of more than 2 in oil helped energy stocks This saw all three major indexes ending in positive territory with Dow climbing	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/4kmmml0FWdI/stock-market-news-for-sep-12-2018-cm1021735
2018-01-01,2018	Markets ended sharply higher on Tuesday led by a rally in tech and energy stocks as trade war fears continued to linger The tech rally was led by Apple while a gain of more than 2 in oil helped energy stocks This saw all three major indexes ending in positive territory with Dow climbing	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/d1Y--zKK1Do/stock-market-news-for-sep-12-2018-cm1021735,2018	Markets ended sharply higher on Tuesday led by a rally in tech and energy stocks as trade war fears continued to linger The tech rally was led by Apple while a gain of more than 2 in oil helped energy stocks This saw all three major indexes ending in positive territory with Dow climbing	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/d1Y--zKK1Do/stock-market-news-for-sep-12-2018-cm1021735
2018-01-01,2018	Markets ended sharply lower on Friday after President Donald Trump said that the United States was ready to move ahead with tariffs on an additional 267 billion worth of Chinese goods Also Apple said that tariffs could affect some of its products These developments reignited trade war	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/j2StR24ZbB8/stock-market-news-for-sep-10-2018-cm1020192,2018	Markets ended sharply lower on Friday after President Donald Trump said that the United States was ready to move ahead with tariffs on an additional 267 billion worth of Chinese goods Also Apple said that tariffs could affect some of its products These developments reignited trade war	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/j2StR24ZbB8/stock-market-news-for-sep-10-2018-cm1020192
2018-01-01,2018	Markets ended sharply lower on Friday after President Donald Trump said that the United States was ready to move ahead with tariffs on an additional 267 billion worth of Chinese goods Also Apple said that tariffs could affect some of its products These developments reignited trade war	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Vh-dUN4Omd4/stock-market-news-for-sep-10-2018-cm1020192,2018	Markets ended sharply lower on Friday after President Donald Trump said that the United States was ready to move ahead with tariffs on an additional 267 billion worth of Chinese goods Also Apple said that tariffs could affect some of its products These developments reignited trade war	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Vh-dUN4Omd4/stock-market-news-for-sep-10-2018-cm1020192
2018-01-01,2018	Markets closed sharply lower on Wednesday as disappointing earnings and escalating worries surrounding Turkey s currency dented investors confidence The S amp P 500 witnessed its biggest percentage drop since June end The Dow and the Nasdaq also ended in the red led by huge selloffs in	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/TqzywtMfKSw/stock-market-news-for-aug-16-2018-cm1008788,2018	Markets closed sharply lower on Wednesday as disappointing earnings and escalating worries surrounding Turkey s currency dented investors confidence The S amp P 500 witnessed its biggest percentage drop since June end The Dow and the Nasdaq also ended in the red led by huge selloffs in	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/TqzywtMfKSw/stock-market-news-for-aug-16-2018-cm1008788
2018-01-01,2018	Markets closed sharply lower on Wednesday as disappointing earnings and escalating worries surrounding Turkey s currency dented investors confidence The S amp P 500 witnessed its biggest percentage drop since June end The Dow and the Nasdaq also ended in the red led by huge selloffs in	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/uBQluhzuiWg/stock-market-news-for-aug-16-2018-cm1008788,2018	Markets closed sharply lower on Wednesday as disappointing earnings and escalating worries surrounding Turkey s currency dented investors confidence The S amp P 500 witnessed its biggest percentage drop since June end The Dow and the Nasdaq also ended in the red led by huge selloffs in	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/uBQluhzuiWg/stock-market-news-for-aug-16-2018-cm1008788
2018-01-01,2018	Markets closed sharply higher on Tuesday as the Turkish lira staged a rebound after hitting an all time low This saw bank stocks finally recovering after declining for two consecutive sessions Also robust earnings results lifted investors sentiments which saw all three major indexes	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/PDGua6bd2Bw/stock-market-news-for-aug-15-2018-cm1008020,2018	Markets closed sharply higher on Tuesday as the Turkish lira staged a rebound after hitting an all time low This saw bank stocks finally recovering after declining for two consecutive sessions Also robust earnings results lifted investors sentiments which saw all three major indexes	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/PDGua6bd2Bw/stock-market-news-for-aug-15-2018-cm1008020
2018-01-01,2018	Markets closed sharply higher on Tuesday as the Turkish lira staged a rebound after hitting an all time low This saw bank stocks finally recovering after declining for two consecutive sessions Also robust earnings results lifted investors sentiments which saw all three major indexes	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/qQQ4LjjnrqE/stock-market-news-for-aug-15-2018-cm1008020,2018	Markets closed sharply higher on Tuesday as the Turkish lira staged a rebound after hitting an all time low This saw bank stocks finally recovering after declining for two consecutive sessions Also robust earnings results lifted investors sentiments which saw all three major indexes	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/qQQ4LjjnrqE/stock-market-news-for-aug-15-2018-cm1008020
2018-01-01,2018	Microsoft MSFT used to be an after thought by most technology investors after it spent nearly a decade in the wilderness after the dot com bust But a new CEO along with some smart acquisitions like LinkedIn and GitHub along with a growing cloud business has put it back in the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/3Yvl9x4hJLw/top-stock-picks-for-the-week-of-aug-13-2018-cm1007141,2018	Microsoft MSFT used to be an after thought by most technology investors after it spent nearly a decade in the wilderness after the dot com bust But a new CEO along with some smart acquisitions like LinkedIn and GitHub along with a growing cloud business has put it back in the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/3Yvl9x4hJLw/top-stock-picks-for-the-week-of-aug-13-2018-cm1007141
2018-01-01,2018	Microsoft MSFT used to be an after thought by most technology investors after it spent nearly a decade in the wilderness after the dot com bust But a new CEO along with some smart acquisitions like LinkedIn and GitHub along with a growing cloud business has put it back in the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/viX09OHPUik/top-stock-picks-for-the-week-of-aug-13-2018-cm1007141,2018	Microsoft MSFT used to be an after thought by most technology investors after it spent nearly a decade in the wilderness after the dot com bust But a new CEO along with some smart acquisitions like LinkedIn and GitHub along with a growing cloud business has put it back in the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/viX09OHPUik/top-stock-picks-for-the-week-of-aug-13-2018-cm1007141
2018-01-01,2018	Tracey Ryniec and Neena Mishra take a look at two big tech giants that are crushing it.	https://finance.yahoo.com/news/top-stock-picks-week-aug-034003458.html?.tsrc=rss,2018	Tracey Ryniec and Neena Mishra take a look at two big tech giants that are crushing it.	https://finance.yahoo.com/news/top-stock-picks-week-aug-034003458.html?.tsrc=rss
2018-01-01,2018	Systemax Inc SYX will begin trading ex dividend on August 10 2018 A cash dividend payment of 0 11 per share is scheduled to be paid on August 20 2018 Shareholders who purchased SYX prior to the ex dividend date are eligible for the cash dividend payment At the current stock price	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/-2xHiE1QSPU/systemax-inc-syx-ex-dividend-date-scheduled-for-august-10-2018-cm1004810,2018	Systemax Inc SYX will begin trading ex dividend on August 10 2018 A cash dividend payment of 0 11 per share is scheduled to be paid on August 20 2018 Shareholders who purchased SYX prior to the ex dividend date are eligible for the cash dividend payment At the current stock price	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/-2xHiE1QSPU/systemax-inc-syx-ex-dividend-date-scheduled-for-august-10-2018-cm1004810
2018-01-01,2018	Systemax Inc SYX will begin trading ex dividend on August 10 2018 A cash dividend payment of 0 11 per share is scheduled to be paid on August 20 2018 Shareholders who purchased SYX prior to the ex dividend date are eligible for the cash dividend payment At the current stock price	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/nCMc_VQojhc/systemax-inc-syx-ex-dividend-date-scheduled-for-august-10-2018-cm1004810,2018	Systemax Inc SYX will begin trading ex dividend on August 10 2018 A cash dividend payment of 0 11 per share is scheduled to be paid on August 20 2018 Shareholders who purchased SYX prior to the ex dividend date are eligible for the cash dividend payment At the current stock price	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/nCMc_VQojhc/systemax-inc-syx-ex-dividend-date-scheduled-for-august-10-2018-cm1004810
2018-01-01,2018	Markets ended in the red for the third consecutive session on Monday A widespread selloff of technology stocks saw the Nasdaq declining more than 1 and registering its lowest close in three weeks The Dow Jones Industrial Average DJI declined 0 6 to close at 25 306 83 The S amp P 500	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/AoV_sz54ES0/stock-market-news-for-jul-31-2018-cm999635,2018	Markets ended in the red for the third consecutive session on Monday A widespread selloff of technology stocks saw the Nasdaq declining more than 1 and registering its lowest close in three weeks The Dow Jones Industrial Average DJI declined 0 6 to close at 25 306 83 The S amp P 500	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/AoV_sz54ES0/stock-market-news-for-jul-31-2018-cm999635
2018-01-01,2018	Markets ended in the red for the third consecutive session on Monday A widespread selloff of technology stocks saw the Nasdaq declining more than 1 and registering its lowest close in three weeks The Dow Jones Industrial Average DJI declined 0 6 to close at 25 306 83 The S amp P 500	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/kur0U5ao2u4/stock-market-news-for-jul-31-2018-cm999635,2018	Markets ended in the red for the third consecutive session on Monday A widespread selloff of technology stocks saw the Nasdaq declining more than 1 and registering its lowest close in three weeks The Dow Jones Industrial Average DJI declined 0 6 to close at 25 306 83 The S amp P 500	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/kur0U5ao2u4/stock-market-news-for-jul-31-2018-cm999635
2018-01-01,2018	Markets closed in the red on Friday as poor earnings from tech giants led to huge selloffs Unimpressive quarterly results from tech companies overshadowed strong economic data The Nasdaq declined more than 1 after tech stocks posted losses for the second consecutive day The Dow	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/dKYFagggCs0/stock-market-news-for-jul-30-2018-cm998908,2018	Markets closed in the red on Friday as poor earnings from tech giants led to huge selloffs Unimpressive quarterly results from tech companies overshadowed strong economic data The Nasdaq declined more than 1 after tech stocks posted losses for the second consecutive day The Dow	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/dKYFagggCs0/stock-market-news-for-jul-30-2018-cm998908
2018-01-01,2018	Markets closed in the red on Friday as poor earnings from tech giants led to huge selloffs Unimpressive quarterly results from tech companies overshadowed strong economic data The Nasdaq declined more than 1 after tech stocks posted losses for the second consecutive day The Dow	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/zN-3loWJOqk/stock-market-news-for-jul-30-2018-cm998908,2018	Markets closed in the red on Friday as poor earnings from tech giants led to huge selloffs Unimpressive quarterly results from tech companies overshadowed strong economic data The Nasdaq declined more than 1 after tech stocks posted losses for the second consecutive day The Dow	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/zN-3loWJOqk/stock-market-news-for-jul-30-2018-cm998908
2018-01-01,2018.	https://finance.yahoo.com/news/amazon-amzn-q2-2018-earnings-193444642.html?.tsrc=rss,2018.	https://finance.yahoo.com/news/amazon-amzn-q2-2018-earnings-193444642.html?.tsrc=rss
2018-01-01,2018	Markets closed sharply higher on Tuesday led by a rally in tech stocks with shares of Amazon hitting an all time high Moreover investors confidence was reinstated as Fed Chairman Jerome Powell expressed an optimistic U S economic view Powell also said that the Central Bank won t	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/_CkkWjq3zvY/stock-market-news-for-jul-18-2018-cm992938,2018	Markets closed sharply higher on Tuesday led by a rally in tech stocks with shares of Amazon hitting an all time high Moreover investors confidence was reinstated as Fed Chairman Jerome Powell expressed an optimistic U S economic view Powell also said that the Central Bank won t	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/_CkkWjq3zvY/stock-market-news-for-jul-18-2018-cm992938
2018-01-01,2018.  The impressive growth in revenue and gross profit was affected by its rising cost of revenue and operating expenses.	https://finance.yahoo.com/m/6561e06b-cf3e-3bd8-ae60-926019c58490/what%E2%80%99s-driving-alibaba%E2%80%99s-and.html?.tsrc=rss,2018.  The impressive growth in revenue and gross profit was affected by its rising cost of revenue and operating expenses.	https://finance.yahoo.com/m/6561e06b-cf3e-3bd8-ae60-926019c58490/what%E2%80%99s-driving-alibaba%E2%80%99s-and.html?.tsrc=rss
2018-01-01,2018	Markets closed sharply higher on Tuesday led by a rally in tech stocks with shares of Amazon hitting an all time high Moreover investors confidence was reinstated as Fed Chairman Jerome Powell expressed an optimistic U S economic view Powell also said that the Central Bank won t	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/dzYSYBCiCMM/stock-market-news-for-jul-18-2018-cm992938,2018	Markets closed sharply higher on Tuesday led by a rally in tech stocks with shares of Amazon hitting an all time high Moreover investors confidence was reinstated as Fed Chairman Jerome Powell expressed an optimistic U S economic view Powell also said that the Central Bank won t	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/dzYSYBCiCMM/stock-market-news-for-jul-18-2018-cm992938
2018-01-01,2018	Markets ended mostly lower on Tuesday as the Trump administration stuck to its hard line stance on trade This saw chipmaker stocks once again taking a hit resulting in the S amp P 500 closing lower Also utilities declined ahead of the Fed s expected interest rate hike which offset gains	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ccv2yCFdOu8/stock-market-news-for-sep-26-2018-cm1028537,2018	Markets ended mostly lower on Tuesday as the Trump administration stuck to its hard line stance on trade This saw chipmaker stocks once again taking a hit resulting in the S amp P 500 closing lower Also utilities declined ahead of the Fed s expected interest rate hike which offset gains	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ccv2yCFdOu8/stock-market-news-for-sep-26-2018-cm1028537
2018-01-01,2018.	https://finance.yahoo.com/video/vestager-amazon-probe-041112811.html?.tsrc=rss,2018.	https://finance.yahoo.com/video/vestager-amazon-probe-041112811.html?.tsrc=rss
2018-01-01,2018	U.S. stocks rallied on Monday following temporary cease fire of trade-related conflict between the United States and China	https://finance.yahoo.com/news/stock-market-news-dec-4-143002991.html?.tsrc=rss,2018	U.S. stocks rallied on Monday following temporary cease fire of trade-related conflict between the United States and China	https://finance.yahoo.com/news/stock-market-news-dec-4-143002991.html?.tsrc=rss
2018-01-01,2018	Markets closed sharply higher on Monday after posting steep losses last week.	https://finance.yahoo.com/news/stock-market-news-nov-27-143202345.html?.tsrc=rss,2018	Markets closed sharply higher on Monday after posting steep losses last week.	https://finance.yahoo.com/news/stock-market-news-nov-27-143202345.html?.tsrc=rss
2018-01-01,2018	U S stocks closed sharply lower in a truncated trading session on occasion of Black Friday primarily due to precipitous decline of crude oil prices Moreover ongoing trade war between the United States and Chins further intensified following news that the Trump administration has urged	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/bwMtnbLTQhw/stock-market-news-for-nov-26-2018-cm1060453,2018	U S stocks closed sharply lower in a truncated trading session on occasion of Black Friday primarily due to precipitous decline of crude oil prices Moreover ongoing trade war between the United States and Chins further intensified following news that the Trump administration has urged	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/bwMtnbLTQhw/stock-market-news-for-nov-26-2018-cm1060453
2018-01-01,2018	Markets closed sharply lower once again on Tuesday with the Dow and the S amp P turning negative for the year Tech and Internet related companies which have been suffering for a while now once again took a hit fueling worries of slowing global economic growth However the selloff now seems	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/bjqGuB_LWLY/stock-market-news-for-nov-21-2018-cm1059364,2018	Markets closed sharply lower once again on Tuesday with the Dow and the S amp P turning negative for the year Tech and Internet related companies which have been suffering for a while now once again took a hit fueling worries of slowing global economic growth However the selloff now seems	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/bjqGuB_LWLY/stock-market-news-for-nov-21-2018-cm1059364
2018-01-01,2018	Markets closed sharply lower once again on Tuesday with the Dow and the S amp P turning negative for the year Tech and Internet related companies which have been suffering for a while now once again took a hit fueling worries of slowing global economic growth However the selloff now seems	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/nFndRl8xFgY/stock-market-news-for-nov-21-2018-cm1059364,2018	Markets closed sharply lower once again on Tuesday with the Dow and the S amp P turning negative for the year Tech and Internet related companies which have been suffering for a while now once again took a hit fueling worries of slowing global economic growth However the selloff now seems	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/nFndRl8xFgY/stock-market-news-for-nov-21-2018-cm1059364
2018-01-01,2018	Markets closed sharply lower on Monday as tech and Internet related stocks took a hit The huge selloff was led by FAANG stocks that dragged the broader market lower Also homebuilder confidence hit a two year low in November hurting markets further Also investors continued to be	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/QBiS1CNszA4/stock-market-news-for-nov-20-2018-cm1058811,2018	Markets closed sharply lower on Monday as tech and Internet related stocks took a hit The huge selloff was led by FAANG stocks that dragged the broader market lower Also homebuilder confidence hit a two year low in November hurting markets further Also investors continued to be	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/QBiS1CNszA4/stock-market-news-for-nov-20-2018-cm1058811
2018-01-01,2018	Markets closed sharply lower on Monday as tech and Internet-related stocks took a hit.	https://finance.yahoo.com/news/stock-market-news-nov-20-144502638.html?.tsrc=rss,2018	Markets closed sharply lower on Monday as tech and Internet-related stocks took a hit.	https://finance.yahoo.com/news/stock-market-news-nov-20-144502638.html?.tsrc=rss
2018-01-01,2018.	https://finance.yahoo.com/news/viacom-inc-viab-q4-2018-201638924.html?.tsrc=rss,2018.	https://finance.yahoo.com/news/viacom-inc-viab-q4-2018-201638924.html?.tsrc=rss
