publishedAt,title,description
2018-01-01,2018	Merck amp Company Inc MRK will begin trading ex dividend on September 14 2018 A cash dividend payment of 0 48 per share is scheduled to be paid on October 05 2018 Shareholders who purchased MRK prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/efK2X2zs5io/merck-company-inc-mrk-ex-dividend-date-scheduled-for-september-14-2018-cm1022234,2018	Merck amp Company Inc MRK will begin trading ex dividend on September 14 2018 A cash dividend payment of 0 48 per share is scheduled to be paid on October 05 2018 Shareholders who purchased MRK prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/efK2X2zs5io/merck-company-inc-mrk-ex-dividend-date-scheduled-for-september-14-2018-cm1022234
2018-01-01,2018.	https://finance.yahoo.com/m/3210f575-0605-38a1-923d-80f36087511d/why-alnylam-pharmaceuticals.html?.tsrc=rss,2018.	https://finance.yahoo.com/m/3210f575-0605-38a1-923d-80f36087511d/why-alnylam-pharmaceuticals.html?.tsrc=rss
2018-01-01,2018	Pfizer Inc PFE will begin trading ex dividend on November 08 2018 A cash dividend payment of 0 34 per share is scheduled to be paid on December 03 2018 Shareholders who purchased PFE prior to the ex dividend date are eligible for the cash dividend payment This marks the 4th	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/uaqKNAGdNX4/pfizer-inc-pfe-ex-dividend-date-scheduled-for-november-08-2018-cm1051568,2018	Pfizer Inc PFE will begin trading ex dividend on November 08 2018 A cash dividend payment of 0 34 per share is scheduled to be paid on December 03 2018 Shareholders who purchased PFE prior to the ex dividend date are eligible for the cash dividend payment This marks the 4th	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/uaqKNAGdNX4/pfizer-inc-pfe-ex-dividend-date-scheduled-for-november-08-2018-cm1051568
2018-01-01,2018 at 9:00 a.m. EDT.  Information on accessing and pre-registering for the webcast will be  available at www.pfizer.com/investors  beginning today.  Visitors to www.pfizer.com/investors  will be able to view and listen to an archived copy of the webcast of  the conference call.	https://finance.yahoo.com/news/pfizer-invites-public-view-listen-140000570.html?.tsrc=rss,2018 at 9:00 a.m. EDT.  Information on accessing and pre-registering for the webcast will be  available at www.pfizer.com/investors  beginning today.  Visitors to www.pfizer.com/investors  will be able to view and listen to an archived copy of the webcast of  the conference call.	https://finance.yahoo.com/news/pfizer-invites-public-view-listen-140000570.html?.tsrc=rss
2019-01-01,2019.	https://finance.yahoo.com/news/icu-medical-inc-icui-q1-025401722.html?.tsrc=rss,2019.	https://finance.yahoo.com/news/icu-medical-inc-icui-q1-025401722.html?.tsrc=rss
2019-01-01,2019.,2019.
2019-01-01,2019	Pfizer Inc PFE will begin trading ex dividend on January 31 2019 A cash dividend payment of 0 36 per share is scheduled to be paid on March 01 2019 Shareholders who purchased PFE prior to the ex dividend date are eligible for the cash dividend payment This represents an 5 88	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/m_aGQge6b8c/pfizer-inc-pfe-ex-dividend-date-scheduled-for-january-31-2019-cm1089656,2019	Pfizer Inc PFE will begin trading ex dividend on January 31 2019 A cash dividend payment of 0 36 per share is scheduled to be paid on March 01 2019 Shareholders who purchased PFE prior to the ex dividend date are eligible for the cash dividend payment This represents an 5 88	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/m_aGQge6b8c/pfizer-inc-pfe-ex-dividend-date-scheduled-for-january-31-2019-cm1089656
2019-01-01,2019	Pfizer Inc PFE will begin trading ex dividend on January 31 2019 A cash dividend payment of 0 36 per share is scheduled to be paid on March 01 2019 Shareholders who purchased PFE prior to the ex dividend date are eligible for the cash dividend payment This represents an 5 88	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/u4UNpsUC6fk/pfizer-inc-pfe-ex-dividend-date-scheduled-for-january-31-2019-cm1089656,2019	Pfizer Inc PFE will begin trading ex dividend on January 31 2019 A cash dividend payment of 0 36 per share is scheduled to be paid on March 01 2019 Shareholders who purchased PFE prior to the ex dividend date are eligible for the cash dividend payment This represents an 5 88	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/u4UNpsUC6fk/pfizer-inc-pfe-ex-dividend-date-scheduled-for-january-31-2019-cm1089656
2019-01-01,2019	Merck amp Company Inc MRK will begin trading ex dividend on March 14 2019 A cash dividend payment of 0 55 per share is scheduled to be paid on April 05 2019 Shareholders who purchased MRK prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Z3Qxb0zYELM/merck-company-inc-mrk-ex-dividend-date-scheduled-for-march-14-2019-cm1113854,2019	Merck amp Company Inc MRK will begin trading ex dividend on March 14 2019 A cash dividend payment of 0 55 per share is scheduled to be paid on April 05 2019 Shareholders who purchased MRK prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Z3Qxb0zYELM/merck-company-inc-mrk-ex-dividend-date-scheduled-for-march-14-2019-cm1113854
2019-01-01,2019	Merck amp Company Inc MRK will begin trading ex dividend on March 14 2019 A cash dividend payment of 0 55 per share is scheduled to be paid on April 05 2019 Shareholders who purchased MRK prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/yQ_vpg2PcQc/merck-company-inc-mrk-ex-dividend-date-scheduled-for-march-14-2019-cm1113854,2019	Merck amp Company Inc MRK will begin trading ex dividend on March 14 2019 A cash dividend payment of 0 55 per share is scheduled to be paid on April 05 2019 Shareholders who purchased MRK prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/yQ_vpg2PcQc/merck-company-inc-mrk-ex-dividend-date-scheduled-for-march-14-2019-cm1113854
2019-01-01,2019	Pfizer Inc PFE will begin trading ex dividend on May 09 2019 A cash dividend payment of 0 36 per share is scheduled to be paid on June 07 2019 Shareholders who purchased PFE prior to the ex dividend date are eligible for the cash dividend payment This represents an 5 88 increase	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/zqxKvjnB1Ps/pfizer-inc-pfe-ex-dividend-date-scheduled-for-may-09-2019-cm1144831,2019	Pfizer Inc PFE will begin trading ex dividend on May 09 2019 A cash dividend payment of 0 36 per share is scheduled to be paid on June 07 2019 Shareholders who purchased PFE prior to the ex dividend date are eligible for the cash dividend payment This represents an 5 88 increase	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/zqxKvjnB1Ps/pfizer-inc-pfe-ex-dividend-date-scheduled-for-may-09-2019-cm1144831
2019-01-01,2019	Pfizer Inc PFE will begin trading ex dividend on May 09 2019 A cash dividend payment of 0 36 per share is scheduled to be paid on June 07 2019 Shareholders who purchased PFE prior to the ex dividend date are eligible for the cash dividend payment This represents an 5 88 increase	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/jz5XjB3rJpo/pfizer-inc-pfe-ex-dividend-date-scheduled-for-may-09-2019-cm1144831,2019	Pfizer Inc PFE will begin trading ex dividend on May 09 2019 A cash dividend payment of 0 36 per share is scheduled to be paid on June 07 2019 Shareholders who purchased PFE prior to the ex dividend date are eligible for the cash dividend payment This represents an 5 88 increase	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/jz5XjB3rJpo/pfizer-inc-pfe-ex-dividend-date-scheduled-for-may-09-2019-cm1144831
2019-01-01,2019	Merck amp Company Inc MRK will begin trading ex dividend on June 14 2019 A cash dividend payment of 0 55 per share is scheduled to be paid on July 08 2019 Shareholders who purchased MRK prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/NvNdn86Ksb8/merck-company-inc-mrk-ex-dividend-date-scheduled-for-june-14-2019-cm1163390,2019	Merck amp Company Inc MRK will begin trading ex dividend on June 14 2019 A cash dividend payment of 0 55 per share is scheduled to be paid on July 08 2019 Shareholders who purchased MRK prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/NvNdn86Ksb8/merck-company-inc-mrk-ex-dividend-date-scheduled-for-june-14-2019-cm1163390
2019-01-01,"2019 /PRNewswire/ -- WeissLaw LLP  is investigating possible breaches of fiduciary duty and other violations of law by the Board of Directors of Array BioPharma (""""Array"""" or the """"Company"""") (ARRY) in connection with the proposed acquisition of the Company by Pfizer Inc. (""""Pfizer"""") (PFE).""	https://finance.yahoo.com/news/shareholder-alert-weisslaw-llp-investigates-215700902.html?.tsrc=rss","2019 /PRNewswire/ -- WeissLaw LLP  is investigating possible breaches of fiduciary duty and other violations of law by the Board of Directors of Array BioPharma (""""Array"""" or the """"Company"""") (ARRY) in connection with the proposed acquisition of the Company by Pfizer Inc. (""""Pfizer"""") (PFE).""	https://finance.yahoo.com/news/shareholder-alert-weisslaw-llp-investigates-215700902.html?.tsrc=rss"
2019-01-01,2019	Pfizer Inc PFE will begin trading ex dividend on August 01 2019 A cash dividend payment of 0 36 per share is scheduled to be paid on September 03 2019 Shareholders who purchased PFE prior to the ex dividend date are eligible for the cash dividend payment This marks the 3rd quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ljmyJjthULk/pfizer-inc-pfe-ex-dividend-date-scheduled-for-august-01-2019-cm1187399,2019	Pfizer Inc PFE will begin trading ex dividend on August 01 2019 A cash dividend payment of 0 36 per share is scheduled to be paid on September 03 2019 Shareholders who purchased PFE prior to the ex dividend date are eligible for the cash dividend payment This marks the 3rd quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ljmyJjthULk/pfizer-inc-pfe-ex-dividend-date-scheduled-for-august-01-2019-cm1187399
2019-01-01,2019	Pfizer Inc PFE will begin trading ex dividend on August 01 2019 A cash dividend payment of 0 36 per share is scheduled to be paid on September 03 2019 Shareholders who purchased PFE prior to the ex dividend date are eligible for the cash dividend payment This marks the 3rd quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/32UgBY_gy5o/pfizer-inc-pfe-ex-dividend-date-scheduled-for-august-01-2019-cm1187399,2019	Pfizer Inc PFE will begin trading ex dividend on August 01 2019 A cash dividend payment of 0 36 per share is scheduled to be paid on September 03 2019 Shareholders who purchased PFE prior to the ex dividend date are eligible for the cash dividend payment This marks the 3rd quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/32UgBY_gy5o/pfizer-inc-pfe-ex-dividend-date-scheduled-for-august-01-2019-cm1187399
2019-01-01,2019.	https://finance.yahoo.com/news/icu-medical-inc-icui-q2-040624901.html?.tsrc=rss,2019.	https://finance.yahoo.com/news/icu-medical-inc-icui-q2-040624901.html?.tsrc=rss
2019-01-01,2019	Merck amp Company Inc MRK will begin trading ex dividend on September 13 2019 A cash dividend payment of 0 55 per share is scheduled to be paid on October 07 2019 Shareholders who purchased MRK prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/VCGQY1dyTeI/merck-company-inc-mrk-ex-dividend-date-scheduled-for-september-13-2019-cm1210992,2019	Merck amp Company Inc MRK will begin trading ex dividend on September 13 2019 A cash dividend payment of 0 55 per share is scheduled to be paid on October 07 2019 Shareholders who purchased MRK prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/VCGQY1dyTeI/merck-company-inc-mrk-ex-dividend-date-scheduled-for-september-13-2019-cm1210992
2019-01-01,2019	Merck amp Company Inc MRK will begin trading ex dividend on September 13 2019 A cash dividend payment of 0 55 per share is scheduled to be paid on October 07 2019 Shareholders who purchased MRK prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ADaGOE08jjk/merck-company-inc-mrk-ex-dividend-date-scheduled-for-september-13-2019-cm1210992,2019	Merck amp Company Inc MRK will begin trading ex dividend on September 13 2019 A cash dividend payment of 0 55 per share is scheduled to be paid on October 07 2019 Shareholders who purchased MRK prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ADaGOE08jjk/merck-company-inc-mrk-ex-dividend-date-scheduled-for-september-13-2019-cm1210992
2019-01-01,2019	Merck amp Company Inc MRK will begin trading ex dividend on June 14 2019 A cash dividend payment of 0 55 per share is scheduled to be paid on July 08 2019 Shareholders who purchased MRK prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/mr-G57xhJfg/merck-company-inc-mrk-ex-dividend-date-scheduled-for-june-14-2019-cm1163390,2019	Merck amp Company Inc MRK will begin trading ex dividend on June 14 2019 A cash dividend payment of 0 55 per share is scheduled to be paid on July 08 2019 Shareholders who purchased MRK prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/mr-G57xhJfg/merck-company-inc-mrk-ex-dividend-date-scheduled-for-june-14-2019-cm1163390
2020-01-01,2020	Join us as we discuss today’s pressing healthcare issues.	https://finance.yahoo.com/news/2nd-annual-gabelli-funds-columbia-150000156.html?.tsrc=rss,2020	Join us as we discuss today’s pressing healthcare issues.	https://finance.yahoo.com/news/2nd-annual-gabelli-funds-columbia-150000156.html?.tsrc=rss
2020-01-01,2020.	https://finance.yahoo.com/news/impacts-of-covid-vaccine-will-arrive-before-vaccine-morning-brief-105530938.html?.tsrc=rss,2020.	https://finance.yahoo.com/news/impacts-of-covid-vaccine-will-arrive-before-vaccine-morning-brief-105530938.html?.tsrc=rss
2020-01-01,2020 at 10:00 a.m. EDT. The purpose of the call is to review the DMD data presentation at the American Society of Gene and Cell Therapy (ASGCT) 2020 Annual Meeting.	https://finance.yahoo.com/news/pfizer-invites-public-view-listen-140000517.html?.tsrc=rss,2020 at 10:00 a.m. EDT. The purpose of the call is to review the DMD data presentation at the American Society of Gene and Cell Therapy (ASGCT) 2020 Annual Meeting.	https://finance.yahoo.com/news/pfizer-invites-public-view-listen-140000517.html?.tsrc=rss
2020-01-01,2020.  The trial is the first clinical trial of a COVID-19 vaccine candidate in Germany.	https://finance.yahoo.com/news/biontech-pfizer-announce-completion-dosing-074252820.html?.tsrc=rss,2020.  The trial is the first clinical trial of a COVID-19 vaccine candidate in Germany.	https://finance.yahoo.com/news/biontech-pfizer-announce-completion-dosing-074252820.html?.tsrc=rss
2020-01-01,2020.	https://finance.yahoo.com/news/market-professionals-optimistic-coronavirus-covid-19-vaccine-morning-brief-095241925.html?.tsrc=rss,2020.	https://finance.yahoo.com/news/market-professionals-optimistic-coronavirus-covid-19-vaccine-morning-brief-095241925.html?.tsrc=rss
2021-01-01,2021.	https://finance.yahoo.com/news/2021-buzziest-phrase-operating-leverage-already-a-market-winner-morning-brief-110502910.html?.tsrc=rss,2021.	https://finance.yahoo.com/news/2021-buzziest-phrase-operating-leverage-already-a-market-winner-morning-brief-110502910.html?.tsrc=rss
2021-01-01,2021 View Upbeat	Pfizer (PFE) misses estimates for earnings while beating the same for sales. It provides an upbeat financial outlook for 2021.	https://finance.yahoo.com/news/pfizer-pfe-q4-earnings-miss-150803604.html?.tsrc=rss,2021 View Upbeat	Pfizer (PFE) misses estimates for earnings while beating the same for sales. It provides an upbeat financial outlook for 2021.	https://finance.yahoo.com/news/pfizer-pfe-q4-earnings-miss-150803604.html?.tsrc=rss
2021-01-01,2021.	https://finance.yahoo.com/news/twitter-and-square-ceo-jack-dorsey-is-right-to-scare-everyone-about-hyperinflation-morning-brief-090828501.html?.tsrc=rss,2021.	https://finance.yahoo.com/news/twitter-and-square-ceo-jack-dorsey-is-right-to-scare-everyone-about-hyperinflation-morning-brief-090828501.html?.tsrc=rss
2021-01-01,2021.	https://finance.yahoo.com/m/3f1ff482-0c5d-3986-8300-b992f2c24bc5/icu-medical%2C-inc-%28icui%29-q3.html?.tsrc=rss,2021.	https://finance.yahoo.com/m/3f1ff482-0c5d-3986-8300-b992f2c24bc5/icu-medical%2C-inc-%28icui%29-q3.html?.tsrc=rss
2021-01-01,2021.	https://finance.yahoo.com/news/the-omicron-variant-and-the-stock-market-morning-brief-100956039.html?.tsrc=rss,2021.	https://finance.yahoo.com/news/the-omicron-variant-and-the-stock-market-morning-brief-100956039.html?.tsrc=rss
2021-01-01,2021.	https://finance.yahoo.com/news/one-aggressive-boeing-call-explains-why-all-isnt-lost-despite-omicron-morning-brief-100829376.html?.tsrc=rss,2021.	https://finance.yahoo.com/news/one-aggressive-boeing-call-explains-why-all-isnt-lost-despite-omicron-morning-brief-100829376.html?.tsrc=rss
2021-01-01,2021 changed everything for two Gaithersburg biotechs.	https://finance.yahoo.com/m/0a54ccb0-28fb-308a-9804-2a57fcfb2a30/year-in-review%3A-novavax%2C.html?.tsrc=rss,2021 changed everything for two Gaithersburg biotechs.	https://finance.yahoo.com/m/0a54ccb0-28fb-308a-9804-2a57fcfb2a30/year-in-review%3A-novavax%2C.html?.tsrc=rss
2025-04-03,today announced a strategic partnership with Pfizer Inc. (NYSE: PFE) with the goal of accelerating small molecule drug discovery by developing a platform technology based on generative chemistry.	https://finance.yahoo.com/news/postera-enters-multi-strategic-partnership-141500693.html?.tsrc=rss,today announced a strategic partnership with Pfizer Inc. (NYSE: PFE) with the goal of accelerating small molecule drug discovery by developing a platform technology based on generative chemistry.	https://finance.yahoo.com/news/postera-enters-multi-strategic-partnership-141500693.html?.tsrc=rss
2027-01-01,2027. The PTE certificate was granted under the patent restoration provisions of the Drug Price Competition and Patent Term Restoration Act of 1984.	https://finance.yahoo.com/news/pfizer-confirms-u-patent-term-114500130.html?.tsrc=rss,2027. The PTE certificate was granted under the patent restoration provisions of the Drug Price Competition and Patent Term Restoration Act of 1984.	https://finance.yahoo.com/news/pfizer-confirms-u-patent-term-114500130.html?.tsrc=rss
