publishedAt,title,description
2018-01-01,2018	Advanced Micro Devices Inc s AMD shares jumped 14 3 after the company reported second quarter 2018 non GAAP earnings per share of 0 14 surpassing the Zacks Consensus Estimate of 0 12 Comcast Corp CMCSA gained 4 after the company posted second quarter 2018 adjusted	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/mNR--W2X3Fc/company-news-for-jul-27-2018-cm998085,2018	Advanced Micro Devices Inc s AMD shares jumped 14 3 after the company reported second quarter 2018 non GAAP earnings per share of 0 14 surpassing the Zacks Consensus Estimate of 0 12 Comcast Corp CMCSA gained 4 after the company posted second quarter 2018 adjusted	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/mNR--W2X3Fc/company-news-for-jul-27-2018-cm998085
2018-01-01,2018	Advanced Micro Devices Inc s AMD shares jumped 14 3 after the company reported second quarter 2018 non GAAP earnings per share of 0 14 surpassing the Zacks Consensus Estimate of 0 12 Comcast Corp CMCSA gained 4 after the company posted second quarter 2018 adjusted	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/EKSKhKGLJN8/company-news-for-jul-27-2018-cm998085,2018	Advanced Micro Devices Inc s AMD shares jumped 14 3 after the company reported second quarter 2018 non GAAP earnings per share of 0 14 surpassing the Zacks Consensus Estimate of 0 12 Comcast Corp CMCSA gained 4 after the company posted second quarter 2018 adjusted	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/EKSKhKGLJN8/company-news-for-jul-27-2018-cm998085
2018-01-01,2018	Shaw Communications Inc SJR will begin trading ex dividend on August 14 2018 A cash dividend payment of 0 076 per share is scheduled to be paid on August 30 2018 Shareholders who purchased SJR prior to the ex dividend date are eligible for the cash dividend payment At the current	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/A2DKZ_0x7a8/shaw-communications-inc-sjr-ex-dividend-date-scheduled-for-august-14-2018-cm1006477,2018	Shaw Communications Inc SJR will begin trading ex dividend on August 14 2018 A cash dividend payment of 0 076 per share is scheduled to be paid on August 30 2018 Shareholders who purchased SJR prior to the ex dividend date are eligible for the cash dividend payment At the current	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/A2DKZ_0x7a8/shaw-communications-inc-sjr-ex-dividend-date-scheduled-for-august-14-2018-cm1006477
2018-01-01,2018	Shaw Communications Inc SJR will begin trading ex dividend on August 14 2018 A cash dividend payment of 0 076 per share is scheduled to be paid on August 30 2018 Shareholders who purchased SJR prior to the ex dividend date are eligible for the cash dividend payment At the current	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/dO1Y9liTZjA/shaw-communications-inc-sjr-ex-dividend-date-scheduled-for-august-14-2018-cm1006477,2018	Shaw Communications Inc SJR will begin trading ex dividend on August 14 2018 A cash dividend payment of 0 076 per share is scheduled to be paid on August 30 2018 Shareholders who purchased SJR prior to the ex dividend date are eligible for the cash dividend payment At the current	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/dO1Y9liTZjA/shaw-communications-inc-sjr-ex-dividend-date-scheduled-for-august-14-2018-cm1006477
2018-01-01,2018.	https://finance.yahoo.com/news/semtech-corporation-smtc-q2-2019-221200106.html?.tsrc=rss,2018.	https://finance.yahoo.com/news/semtech-corporation-smtc-q2-2019-221200106.html?.tsrc=rss
2018-01-01,2018	Shaw Communications Inc SJR will begin trading ex dividend on September 13 2018 A cash dividend payment of 0 076 per share is scheduled to be paid on September 27 2018 Shareholders who purchased SJR prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/1uLEgnycw7A/shaw-communications-inc-sjr-ex-dividend-date-scheduled-for-september-13-2018-cm1021386,2018	Shaw Communications Inc SJR will begin trading ex dividend on September 13 2018 A cash dividend payment of 0 076 per share is scheduled to be paid on September 27 2018 Shareholders who purchased SJR prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/1uLEgnycw7A/shaw-communications-inc-sjr-ex-dividend-date-scheduled-for-september-13-2018-cm1021386
2018-01-01,2018	Shaw Communications Inc SJR will begin trading ex dividend on September 13 2018 A cash dividend payment of 0 076 per share is scheduled to be paid on September 27 2018 Shareholders who purchased SJR prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Hoys2tLoREQ/shaw-communications-inc-sjr-ex-dividend-date-scheduled-for-september-13-2018-cm1021386,2018	Shaw Communications Inc SJR will begin trading ex dividend on September 13 2018 A cash dividend payment of 0 076 per share is scheduled to be paid on September 27 2018 Shareholders who purchased SJR prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Hoys2tLoREQ/shaw-communications-inc-sjr-ex-dividend-date-scheduled-for-september-13-2018-cm1021386
2018-01-01,2018	Viacom Inc VIA will begin trading ex dividend on September 14 2018 A cash dividend payment of 0 2 per share is scheduled to be paid on October 01 2018 Shareholders who purchased VIA prior to the ex dividend date are eligible for the cash dividend payment This marks the 9th quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/tXeYpHA9Loo/viacom-inc-via-ex-dividend-date-scheduled-for-september-14-2018-cm1022268,2018	Viacom Inc VIA will begin trading ex dividend on September 14 2018 A cash dividend payment of 0 2 per share is scheduled to be paid on October 01 2018 Shareholders who purchased VIA prior to the ex dividend date are eligible for the cash dividend payment This marks the 9th quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/tXeYpHA9Loo/viacom-inc-via-ex-dividend-date-scheduled-for-september-14-2018-cm1022268
2018-01-01,2018	Viacom Inc VIA will begin trading ex dividend on September 14 2018 A cash dividend payment of 0 2 per share is scheduled to be paid on October 01 2018 Shareholders who purchased VIA prior to the ex dividend date are eligible for the cash dividend payment This marks the 9th quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/1DpqHVokXVY/viacom-inc-via-ex-dividend-date-scheduled-for-september-14-2018-cm1022268,2018	Viacom Inc VIA will begin trading ex dividend on September 14 2018 A cash dividend payment of 0 2 per share is scheduled to be paid on October 01 2018 Shareholders who purchased VIA prior to the ex dividend date are eligible for the cash dividend payment This marks the 9th quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/1DpqHVokXVY/viacom-inc-via-ex-dividend-date-scheduled-for-september-14-2018-cm1022268
2018-01-01,2018	Viacom Inc VIAB will begin trading ex dividend on September 14 2018 A cash dividend payment of 0 2 per share is scheduled to be paid on October 01 2018 Shareholders who purchased VIAB prior to the ex dividend date are eligible for the cash dividend payment This marks the 9th	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/AujTEcWBzfc/viacom-inc-viab-ex-dividend-date-scheduled-for-september-14-2018-cm1022281,2018	Viacom Inc VIAB will begin trading ex dividend on September 14 2018 A cash dividend payment of 0 2 per share is scheduled to be paid on October 01 2018 Shareholders who purchased VIAB prior to the ex dividend date are eligible for the cash dividend payment This marks the 9th	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/AujTEcWBzfc/viacom-inc-viab-ex-dividend-date-scheduled-for-september-14-2018-cm1022281
2018-01-01,2018	Viacom Inc VIAB will begin trading ex dividend on September 14 2018 A cash dividend payment of 0 2 per share is scheduled to be paid on October 01 2018 Shareholders who purchased VIAB prior to the ex dividend date are eligible for the cash dividend payment This marks the 9th	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/luzSFsc6Z28/viacom-inc-viab-ex-dividend-date-scheduled-for-september-14-2018-cm1022281,2018	Viacom Inc VIAB will begin trading ex dividend on September 14 2018 A cash dividend payment of 0 2 per share is scheduled to be paid on October 01 2018 Shareholders who purchased VIAB prior to the ex dividend date are eligible for the cash dividend payment This marks the 9th	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/luzSFsc6Z28/viacom-inc-viab-ex-dividend-date-scheduled-for-september-14-2018-cm1022281
2018-01-01,2018	Comcast Corporation s CMCSA shares declined 6 after the company won a 38 8 billion bid for British Broadcaster Sky in a weekend auction Shares of Sirius XM Holdings Inc SIRI lost 10 3 after the company agreed to buy Pandora Media Inc P in a stock deal valued at 3	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/AarNRjWhogU/company-news-for-sep-25-2018-cm1027782,2018	Comcast Corporation s CMCSA shares declined 6 after the company won a 38 8 billion bid for British Broadcaster Sky in a weekend auction Shares of Sirius XM Holdings Inc SIRI lost 10 3 after the company agreed to buy Pandora Media Inc P in a stock deal valued at 3	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/AarNRjWhogU/company-news-for-sep-25-2018-cm1027782
2018-01-01,2018	Comcast Corporation s CMCSA shares declined 6 after the company won a 38 8 billion bid for British Broadcaster Sky in a weekend auction Shares of Sirius XM Holdings Inc SIRI lost 10 3 after the company agreed to buy Pandora Media Inc P in a stock deal valued at 3	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/bKNw3U-KEqY/company-news-for-sep-25-2018-cm1027782,2018	Comcast Corporation s CMCSA shares declined 6 after the company won a 38 8 billion bid for British Broadcaster Sky in a weekend auction Shares of Sirius XM Holdings Inc SIRI lost 10 3 after the company agreed to buy Pandora Media Inc P in a stock deal valued at 3	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/bKNw3U-KEqY/company-news-for-sep-25-2018-cm1027782
2018-01-01,2018	Comcast Corporation CMCSA will begin trading ex dividend on October 02 2018 A cash dividend payment of 0 19 per share is scheduled to be paid on October 24 2018 Shareholders who purchased CMCSA prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/SPNMWKQtHO0/comcast-corporation-cmcsa-ex-dividend-date-scheduled-for-october-02-2018-cm1030252,2018	Comcast Corporation CMCSA will begin trading ex dividend on October 02 2018 A cash dividend payment of 0 19 per share is scheduled to be paid on October 24 2018 Shareholders who purchased CMCSA prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/SPNMWKQtHO0/comcast-corporation-cmcsa-ex-dividend-date-scheduled-for-october-02-2018-cm1030252
2018-01-01,2018	Comcast Corporation CMCSA will begin trading ex dividend on October 02 2018 A cash dividend payment of 0 19 per share is scheduled to be paid on October 24 2018 Shareholders who purchased CMCSA prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/N8CjkKUsZWs/comcast-corporation-cmcsa-ex-dividend-date-scheduled-for-october-02-2018-cm1030252,2018	Comcast Corporation CMCSA will begin trading ex dividend on October 02 2018 A cash dividend payment of 0 19 per share is scheduled to be paid on October 24 2018 Shareholders who purchased CMCSA prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/N8CjkKUsZWs/comcast-corporation-cmcsa-ex-dividend-date-scheduled-for-october-02-2018-cm1030252
2018-01-01,2018	Shaw Communications Inc SJR will begin trading ex dividend on October 12 2018 A cash dividend payment of 0 076 per share is scheduled to be paid on October 30 2018 Shareholders who purchased SJR prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/AaS8r77SuMo/shaw-communications-inc-sjr-ex-dividend-date-scheduled-for-october-12-2018-cm1035411,2018	Shaw Communications Inc SJR will begin trading ex dividend on October 12 2018 A cash dividend payment of 0 076 per share is scheduled to be paid on October 30 2018 Shareholders who purchased SJR prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/AaS8r77SuMo/shaw-communications-inc-sjr-ex-dividend-date-scheduled-for-october-12-2018-cm1035411
2018-01-01,2018	Shaw Communications Inc SJR will begin trading ex dividend on October 12 2018 A cash dividend payment of 0 076 per share is scheduled to be paid on October 30 2018 Shareholders who purchased SJR prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/m0cJoioWTJs/shaw-communications-inc-sjr-ex-dividend-date-scheduled-for-october-12-2018-cm1035411,2018	Shaw Communications Inc SJR will begin trading ex dividend on October 12 2018 A cash dividend payment of 0 076 per share is scheduled to be paid on October 30 2018 Shareholders who purchased SJR prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/m0cJoioWTJs/shaw-communications-inc-sjr-ex-dividend-date-scheduled-for-october-12-2018-cm1035411
2018-01-01,2018.	https://finance.yahoo.com/news/liberty-property-trust-lpt-q3-205735150.html?.tsrc=rss,2018.	https://finance.yahoo.com/news/liberty-property-trust-lpt-q3-205735150.html?.tsrc=rss
2018-01-01,2018.	https://finance.yahoo.com/news/harmonic-inc-hlit-q3-2018-014413311.html?.tsrc=rss,2018.	https://finance.yahoo.com/news/harmonic-inc-hlit-q3-2018-014413311.html?.tsrc=rss
2018-01-01,2018	Shaw Communications Inc SJR will begin trading ex dividend on November 14 2018 A cash dividend payment of 0 075 per share is scheduled to be paid on November 29 2018 Shareholders who purchased SJR prior to the ex dividend date are eligible for the cash dividend payment At the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/AZ0Zl4ts-to/shaw-communications-inc-sjr-ex-dividend-date-scheduled-for-november-14-2018-cm1055045,2018	Shaw Communications Inc SJR will begin trading ex dividend on November 14 2018 A cash dividend payment of 0 075 per share is scheduled to be paid on November 29 2018 Shareholders who purchased SJR prior to the ex dividend date are eligible for the cash dividend payment At the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/AZ0Zl4ts-to/shaw-communications-inc-sjr-ex-dividend-date-scheduled-for-november-14-2018-cm1055045
2018-01-01,2018	Shaw Communications Inc SJR will begin trading ex dividend on November 14 2018 A cash dividend payment of 0 075 per share is scheduled to be paid on November 29 2018 Shareholders who purchased SJR prior to the ex dividend date are eligible for the cash dividend payment At the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/TJFvvA4S1aI/shaw-communications-inc-sjr-ex-dividend-date-scheduled-for-november-14-2018-cm1055045,2018	Shaw Communications Inc SJR will begin trading ex dividend on November 14 2018 A cash dividend payment of 0 075 per share is scheduled to be paid on November 29 2018 Shareholders who purchased SJR prior to the ex dividend date are eligible for the cash dividend payment At the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/TJFvvA4S1aI/shaw-communications-inc-sjr-ex-dividend-date-scheduled-for-november-14-2018-cm1055045
2018-01-01,2018	On Thursday Nasdaq Composite closed at record high level led by strong performance of media and telecom stocks Court s approval of AT amp T Time Warner merger deal fueled a media and telecom stock rally Moreover strong U S economic data and the decision of the European Central Bank ECB	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/8GPCoi1lM8k/stock-market-news-for-jun-15-2018-cm978837,2018	On Thursday Nasdaq Composite closed at record high level led by strong performance of media and telecom stocks Court s approval of AT amp T Time Warner merger deal fueled a media and telecom stock rally Moreover strong U S economic data and the decision of the European Central Bank ECB	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/8GPCoi1lM8k/stock-market-news-for-jun-15-2018-cm978837
2018-01-01,2018	U S stock markets ended in negative territory on Wednesday after the Federal Reserve announced its second rate hike for the year and indicated that the central bank may raise rates more aggressively going forward All three major indexes closed in the red Investors are also closely watching	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/JIxjnUlln0M/stock-market-news-for-jun-14-2018-cm978309,2018	U S stock markets ended in negative territory on Wednesday after the Federal Reserve announced its second rate hike for the year and indicated that the central bank may raise rates more aggressively going forward All three major indexes closed in the red Investors are also closely watching	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/JIxjnUlln0M/stock-market-news-for-jun-14-2018-cm978309
2018-01-01,2018	Walt Disney Company DIS will begin trading ex dividend on December 07 2018 A cash dividend payment of 0 88 per share is scheduled to be paid on January 10 2019 Shareholders who purchased DIS prior to the ex dividend date are eligible for the cash dividend payment This represents an 4	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ou-qOzkueUY/walt-disney-company-dis-ex-dividend-date-scheduled-for-december-07-2018-cm1065220,2018	Walt Disney Company DIS will begin trading ex dividend on December 07 2018 A cash dividend payment of 0 88 per share is scheduled to be paid on January 10 2019 Shareholders who purchased DIS prior to the ex dividend date are eligible for the cash dividend payment This represents an 4	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ou-qOzkueUY/walt-disney-company-dis-ex-dividend-date-scheduled-for-december-07-2018-cm1065220
2018-01-01,2018	Viacom Inc VIAB will begin trading ex dividend on June 14 2018 A cash dividend payment of 0 2 per share is scheduled to be paid on July 02 2018 Shareholders who purchased VIAB prior to the ex dividend date are eligible for the cash dividend payment This marks the 8th quarter that	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Q2wWCKJM72k/viacom-inc-viab-ex-dividend-date-scheduled-for-june-14-2018-cm977407,2018	Viacom Inc VIAB will begin trading ex dividend on June 14 2018 A cash dividend payment of 0 2 per share is scheduled to be paid on July 02 2018 Shareholders who purchased VIAB prior to the ex dividend date are eligible for the cash dividend payment This marks the 8th quarter that	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Q2wWCKJM72k/viacom-inc-viab-ex-dividend-date-scheduled-for-june-14-2018-cm977407
2018-01-01,2018	Shares of Comcast Corporation CMCSA surged 1 3 after reporting fourth quarter 2017 earnings per share of 0 49 surpassing the Zacks Consensus Estimate of 0 47 Capital One Financial Corporation s COF shares declined 0 4 after reporting fourth quarter 2017 earnings per share	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/NUvIH987QgE/company-news-for-jan-25-2018-cm910815,2018	Shares of Comcast Corporation CMCSA surged 1 3 after reporting fourth quarter 2017 earnings per share of 0 49 surpassing the Zacks Consensus Estimate of 0 47 Capital One Financial Corporation s COF shares declined 0 4 after reporting fourth quarter 2017 earnings per share	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/NUvIH987QgE/company-news-for-jan-25-2018-cm910815
2018-01-01,2018	Shaw Communications Inc SJR will begin trading ex dividend on February 14 2018 A cash dividend payment of 0 077 per share is scheduled to be paid on February 27 2018 Shareholders who purchased SJR prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/x6v0C9v1zHc/shaw-communications-inc-sjr-ex-dividend-date-scheduled-for-february-14-2018-cm920640,2018	Shaw Communications Inc SJR will begin trading ex dividend on February 14 2018 A cash dividend payment of 0 077 per share is scheduled to be paid on February 27 2018 Shareholders who purchased SJR prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/x6v0C9v1zHc/shaw-communications-inc-sjr-ex-dividend-date-scheduled-for-february-14-2018-cm920640
2018-01-01,2018	Shaw Communications Inc SJR will begin trading ex dividend on February 14 2018 A cash dividend payment of 0 077 per share is scheduled to be paid on February 27 2018 Shareholders who purchased SJR prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ugo5Y0ZwVhc/shaw-communications-inc-sjr-ex-dividend-date-scheduled-for-february-14-2018-cm920640,2018	Shaw Communications Inc SJR will begin trading ex dividend on February 14 2018 A cash dividend payment of 0 077 per share is scheduled to be paid on February 27 2018 Shareholders who purchased SJR prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ugo5Y0ZwVhc/shaw-communications-inc-sjr-ex-dividend-date-scheduled-for-february-14-2018-cm920640
2018-01-01,2018	CNBC’s Tech Check brings you the latest in tech news from CNBC’s 1 Market in the heart of San Francisco.	https://finance.yahoo.com/video/cnbc-tech-check-evening-edition-235800487.html?.tsrc=rss,2018	CNBC’s Tech Check brings you the latest in tech news from CNBC’s 1 Market in the heart of San Francisco.	https://finance.yahoo.com/video/cnbc-tech-check-evening-edition-235800487.html?.tsrc=rss
2018-01-01,2018	Yahoo Finance's LIVE stock market coverage and analysis.	https://finance.yahoo.com/video/yahoo-finance-live-final-round-175000828.html?.tsrc=rss,2018	Yahoo Finance's LIVE stock market coverage and analysis.	https://finance.yahoo.com/video/yahoo-finance-live-final-round-175000828.html?.tsrc=rss
2018-01-01,2018	Shaw Communications Inc SJR will begin trading ex dividend on March 14 2018 A cash dividend payment of 0 079 per share is scheduled to be paid on March 28 2018 Shareholders who purchased SJR prior to the ex dividend date are eligible for the cash dividend payment This represents an 2	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/dq9XGykVcnk/shaw-communications-inc-sjr-ex-dividend-date-scheduled-for-march-14-2018-cm933864,2018	Shaw Communications Inc SJR will begin trading ex dividend on March 14 2018 A cash dividend payment of 0 079 per share is scheduled to be paid on March 28 2018 Shareholders who purchased SJR prior to the ex dividend date are eligible for the cash dividend payment This represents an 2	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/dq9XGykVcnk/shaw-communications-inc-sjr-ex-dividend-date-scheduled-for-march-14-2018-cm933864
