publishedAt,title,description
2020-10-08,"(RTTNews) - Samsung Electronics Co Ltd (SMSN.L, SSNNF.OB, SSNLF.OB) expects that its third-quarter operating profit will rise about 58.10 percent from last year. It projects sales will increase 6.45 percent. The company's mobile and chip businesses benefited from U.S. restrictio",Samsung Sees 58% Rise In Q3 Operating Profit
2020-10-08,"Patients are asking to join clinical trials of antibody-based COVID-19 drugs after U.S. President Donald Trump was treated last week with an experimental therapy from Regeneron Pharmaceuticals Inc, and on Wednesday he promised to make it free to Americans while touting its benefits.","Regeneron antibodies in demand after Trump treatment, doctors seek more data"
2020-10-08,(RTTNews) - The Japanese stock market is advancing on Thursday following the positive cues overnight from Wall Street amid optimism about more U.S. fiscal stimulus. U.S. President Donald Trump said he would support individual stimulus measures after calling off negotiations over,Japanese Market Advances
2020-10-08,"(RTTNews) - The Indonesia stock market has climbed higher in three straight sessions, advancing almost 80 points or 1.6 percent along the way. The Jakarta Composite Index now sits just above the 5,000-point plateau and it may add to its winnings on Thursday.",Indonesia Stock Market Has A Green Light For Thursday
2020-10-08,"A gauge of Asian shares climbed to a one-month high on Thursday, as renewed hopes for more U.S. stimulus helped restore investor confidence with markets now pricing in a Democratic victory during elections in November.",GLOBAL MARKETS-Asian shares at 1-mth highs on renewed U.S. stimulus hopes
2020-10-08,"Oil prices rose on Thursday as oil workers evacuated rigs in the U.S. Gulf of Mexico ahead of Hurricane Delta, though fuel demand concerns persisted on fading chances for an economic stimulus deal in the United States, the world's biggest oil consumer.",Oil prices rise as Hurricane Delta approaches U.S. Gulf of Mexico
2020-10-08,"fuboTV, which offers a live TV sports-first streaming platform, raised $183 million by offering 18.3 million shares at $10, the midpoint of the $9 to $11 range.
The company is currently listed on the OTCQB under the symbol FUBO; it traded up following the IPO launch and last clos",Sports streaming platform fuboTV prices upsized IPO at $10 midpoint
2020-10-08,"(RTTNews) - The Thai stock market has climbed higher in three straight sessions, collecting more than 25 points or 2 percent along the way. The Stock Exchange of Thailand now sits just beneath the 1,265-point plateau and it's predicted to open higher again on Thursday.",Win Streak May Continue For Thai Stock Market
2020-10-08,"(RTTNews) - Indian shares are likely to open higher on Thursday after India's largest IT services major, Tata Consultancy Services (TCS), posted better-than-expected quarterly numbers and said it expects demand for software services to continue to gain pace.","Sensex, Nifty Seen Up As TCS Beats Estimates"
2020-10-08,"Streaming provider fuboTV Inc sold shares in its initial public offering (IPO) on Wednesday at $10 apiece, within its target range, to raise $183 million.",Streaming provider fuboTV raises $183 million in IPO ahead of NYSE debut
2020-10-08,"The United States is preparing to impose fresh sanctions on Iran's financial industry as soon as Thursday, a Republican congressional aide briefed on the matter said, as Washington ramps up pressure on Tehran weeks ahead of a key U.S. election.",U.S. expected to impose new sanctions on Iran's financial sector - source
