publishedAt,title,description
2018-01-23,Looking today at week over week shares outstanding changes among the universe of ETFs covered at ETF Channel one standout is the SPDR Dow Jones REIT ETF Symbol RWR where we have detected an approximate 62 9 million dollar outflow that s a 2 3 decrease week over week from 30 081 617,"RWR, AVB, EQR, DLR: ETF Outflow Alert"
2018-01-23,"The last change in the short interest score occurred more than 1 month ago and implies that there has been little change in sentiment among investors who seek to profit from falling equity prices.  Index (PMI) data, output in the Financials sector is rising.",See what the IHS Markit Score report has to say about Digital Realty Trust Inc.
2018-01-23,Equinix’s 59th Quarter of Revenue Growth—What’s Next?,Equinix Is Trading above the Industry Average
2018-01-23,Equinix’s 59th Quarter of Revenue Growth—What’s Next?,How Analysts View Equinix
2018-01-24,"To the fullest extent permitted by law, IHS Markit disclaims any responsibility or liability, whether in contract, tort (including, without limitation, negligence), equity or otherwise, for any loss or damage arising from any reliance on or the use of this material in any way.",See what the IHS Markit Score report has to say about Digital Realty Trust Inc.
2018-01-24,"Colt's connectivity services to turbocharge data access for Digital Realty customers SINGAPORE , Jan. 24, 2018 /PRNewswire/ -- Digital Realty (NYSE: DLR), a leading global provider of data center, colocation ...",Digital Realty Adds Colt Connectivity To Drive Superior Performance For Its Singapore Data Centers
2018-01-25,Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel we have compared the trading price of each holding against the average analyst 12 month forward target price and computed the weighted average implied analyst target price for the ETF itself For,Analysts Anticipate EWRE Will Reach $30
2018-01-25,"SAN FRANCISCO , Jan. 25, 2018 /PRNewswire/ --  Digital Realty (NYSE: DLR) , a leading global provider of data center, colocation and interconnection solutions, announced today the tax treatment of the ...",Digital Realty Announces Tax Treatment of 2017 Dividends
2018-01-26,"The last change in the short interest score occurred more than 1 month ago and implies that there has been little change in sentiment among investors who seek to profit from falling equity prices.  Over the last month, growth of ETFs holding DLR is favorable, with net inflows of $14.53 billion.  This is among the highest net inflows seen over the last one-year and the rate of additional inflows appears to be increasing.",See what the IHS Markit Score report has to say about Digital Realty Trust Inc.
2018-01-26,"NEW YORK, Jan. 26, 2018-- In new independent research reports released early this morning, Fundamental Markets released its latest key findings for all current investors, traders, and shareholders of Anavex ...","Factors of Influence in 2018, Key Indicators and Opportunity within Anavex Life Sciences, Icahn Enterprises, J.Jill, Prologis, Welltower, and Digital Realty Trust — New Research Emphasizes Economic Growth"
2018-01-30,"According to Luxury Portfolio International, twenty-three percent of wealthy millennials opt for homes with twenty thousand square feet or more. Other features they're looking for? Kitchen- grade appliances, hot tubs, and multiple view cameras. Yahoo Finance's Melody Hahm, David Pogue, Rick Newman, and Dion Rabouin discuss what this means for investors.",Wealthy millennials want expensive real estate
2018-01-31,In trading on Wednesday the iShares U S Real Estate ETF IYR is outperforming other ETFs up about 1 5 on the day Components of that ETF showing particular strength include shares of Digital Realty Trust DLR up about 4 7 and shares of Coresite Realty COR up about 4 3 on,"Wednesday's ETF Movers: IYR, PJP"
2018-01-31,In afternoon trading on Wednesday Financial stocks are the best performing sector up 0 7 Within that group Digital Realty Trust Inc Symbol DLR and Boston Properties Inc Symbol BXP are two large stocks leading the way showing a gain of 4 2 and 2 8 respectively Among financial,"Wednesday Sector Leaders: Financial, Utilities"
2018-01-31,"To the fullest extent permitted by law, IHS Markit disclaims any responsibility or liability, whether in contract, tort (including, without limitation, negligence), equity or otherwise, for any loss or damage arising from any reliance on or the use of this material in any way.",See what the IHS Markit Score report has to say about Digital Realty Trust Inc.
2018-02-01,"This represents an increase in short interest as investors who seek to profit from falling equity prices added to their short positions on January 29.  Over the last month, growth of ETFs holding DLR is favorable, with net inflows of $15.03 billion.  This is among the highest net inflows seen over the last one-year and the rate of additional inflows appears to be increasing.",See what the IHS Markit Score report has to say about Digital Realty Trust Inc.
2018-02-02,In trading on Friday shares of Digital Realty Trust Inc s 5 875 Series G Cumulative Redeemable Preferred Stock Symbol DLR PRG were yielding above the 6 mark based on its quarterly dividend annualized to 1 4688 with shares changing hands as low as 24 42 on the day This compares to,Digital Realty Trust's Series G Preferred Stock Shares Cross 6% Yield Mark
2018-02-02,The explosion of data resulting from the digital age is keeping company executives on the lookout for better ways to handle the tsunami of information ibd display video id 3075300 width 50 float left autostart true It first led to the emergence of cloud computing services driven,This Technology Stock Finds Growth By Renting Out The Cloud
2018-02-09,Digital Realty Trust Inc NYSE:DLR,See what the IHS Markit Score report has to say about Digital Realty Trust Inc.
2018-02-13,Vornado Realty Trust VNO reported fourth quarter 2017 adjusted funds from operations FFO per share of 98 cents beating the Zacks Consensus Estimate of 93 cents However the figure came in lower than the prior year quarter tally of 1 02 Total revenues came in at 536 2 million in,Vornado Realty (VNO) Q4 FFO and Revenues Beat Estimates
2018-02-13,HCP Inc HCP a healthcare real estate investment trust REIT reported fourth quarter 2017 funds from operations FFO as adjusted of 48 cents per share beating the Zacks Consensus Estimate of 47 cents Comparable FFO as adjusted in the prior year quarter was 53 cents per share,"HCP Beats Q4 FFO Estimates, Boosts Life-Science Portfolio"
2018-02-13,"A sizeable part of portfolio returns can be produced by dividend stocks due to their contribution to compounding returns in the long run. Over the past 10 years, Digital RealtyRead More...",Should Digital Realty Trust Inc (NYSE:DLR) Be Part Of Your Dividend Portfolio?
2018-02-14,DLR har afsluttet obligationssalget i forbindelse med refinansieringen af rentetilpasningslån med årlig rentetilpasning pr. 1. april 2018 og har fastsat niveauet for rentetriggeren på de 1- og 2- årige ...,Fastsættelse af rentetrigger for rentetilpasningsobligationer
2018-02-14,Retail REIT Federal Realty Investment Trust FRT reported fourth quarter 2017 adjusted funds from operations FFO per share of 1 47 meeting the Zacks Consensus Estimate Adjusted FFO per share also compared favorably with the prior year quarter tally of 1 45 Results reflect growth,"Federal Realty (FRT) Q4 FFO Meets, Revenues Top Estimates"
2018-02-14,Decent demand for data centers amid improved economy and aggressive pricing pressure rising from stiff competition are likely to have played a mixed role in Digital Realty&apos;s (DLR) Q4 business.,Digital Realty (DLR) to Post Q4 Earnings: What&apos;s in Store?
2018-02-14,Digital Realty Trust Inc DLR is scheduled to release fourth quarter and full year 2017 results on Feb 15 after the market closes Last quarter this San Francisco CA based date center real estate investment trust REIT delivered a positive surprise of 1 34 Results were supported,Digital Realty (DLR) to Post Q4 Earnings: What's in Store?
2018-02-15,"The real estate investment trust, based in San Francisco, said it had funds from operations of $333.3 million, or $1.55 per share, in the period. The average estimate of 11 analysts surveyed by Zacks Investment ...",Digital Realty Trust reports 4Q results
2018-02-15,The following companies are expected to report earnings after hours on 02 15 2018 Visit our Earnings Calendar for a full list of expected earnings releases Consolidated Edison Inc ED is reporting for the quarter ending December 31 2017 The electric,"After-Hours Earnings Report for February 15, 2018 :  ED, ANET, DLR, CBS, ANDV, SEP, ANDX, SSNC, CGNX, WGP, WES, LOGM"
2018-02-15,"On Thursday, Digital Realty Trust (NYSE: DLR ) will report its last quarter's earnings. Here is Benzinga's take on the company's release. Earnings and Revenue Analysts predict Digital Realty Trust will ...",Digital Realty Trust's Earnings Preview
2018-02-15,"SAN FRANCISCO , Feb. 15, 2018 /PRNewswire/ --  Digital Realty (NYSE: DLR), a leading global provider of data center, colocation and interconnection solutions, announced today financial results for the ...",Digital Realty Reports Fourth Quarter And Full-Year 2017 Results
2018-02-15,Digital Realty Trust Inc. Bottom Line Advances In Q4,Digital Realty Trust Inc. Bottom Line Advances In Q4
2018-02-15,Digital Realty Trust Q4 17 Earnings Conference Call At 5:30 PM ET,Digital Realty Trust Q4 17 Earnings Conference Call At 5:30 PM ET
2018-02-16,"U.S. equities were rising again on Thursday as bonds were trading heavily and crude oil moved higher. The&#160;S&#38;P 500 Index and&#160;Dow Jones Industrial Average gained 1.2% apiece, while the&#160;Nasdaq Composite surged 1.6% by day&#8217;s end.","3 Stocks to Watch on Friday: Arista Networks Inc (ANET), Consolidated Edison, Inc. (ED) and Digital Realty Trust, Inc. (DLR)"
2018-02-16,Digital Realty Trust&apos;s (DLR) solid Q4 results highlight growth in revenues. The company also reaffirmed its core FFO projections for the current year.,"Digital Realty (DLR) Beats Q4 FFO Estimates, Affirms View"
2018-02-16,Data center REIT Digital Realty Trust Inc s DLR fourth quarter 2017 core funds from operations FFO per share of 1 55 exceeded the Zacks Consensus Estimate of 1 52 The core FFO per share also came in higher than the year ago quarter tally of 1 43 Results were supported by growth,"Digital Realty (DLR) Beats Q4 FFO Estimates, Affirms View"
2018-02-16,InvestorPlace Stock Market News Stock Advice amp Trading Tips U S equities were rising again on Thursday as bonds were trading heavily and crude oil moved higher The 160 S amp P 500 Index and 160 Dow Jones Industrial Average gained 1 2 apiece while the,"3 Stocks to Watch on Friday: Arista Networks Inc (ANET), Consolidated Edison, Inc. (ED) and Digital Realty Trust, Inc. (DLR)"
2018-02-19,Q4 2017 Digital Realty Trust Inc Earnings Call,Edited Transcript of DLR earnings conference call or presentation 15-Feb-18 10:30pm GMT
2018-02-19,"I medfør af lov om værdipapirhandel§ 27 a, stk. 1 oplyser DLR Kredit hermed om ekstraordinære indfrielser pr. fredag den 16. februar 2018. Oplysningerne fremgår af vedhæftede fil. Denne meddelelse er offentliggjort ...",Ekstraordinære indfrielser (CK 93)
2018-02-20,InvestorPlace Stock Market News Stock Advice amp Trading Tips Iron Mountain Incorporated Delaware REIT NYSE IRM missed its quarterly estimates Since becoming a real estate investment trust REIT four years ago the record storage company has,Iron Mountain Incorporated (Delaware) REIT Has Deep Debt
2018-02-20,"Iron Mountain Incorporated (Delaware) REIT (NYSE:IRM) missed its quarterly estimates.  Since becoming a real estate investment trust (REIT) four years ago, the record storage company has expanded its digital storage capacity and grown its international footprint.  Its expansions and increasing dividend payments have brought with it higher debt levels.",Iron Mountain Incorporated (Delaware) REIT Has Deep Debt
2018-02-21,"The Supreme Court said Wednesday that whistleblower protections passed by Congress after the 2008 financial crisis only apply to people who report problems to the government, not more broadly. The justices ...",Supreme Court: Dodd-Frank whistleblower protection is narrow
2018-02-21,"The U.S. Supreme Court, in a unanimous decision, said that Dodd-Frank's anti-retaliation protection for whistleblowers does not extend to an individual who has not reported the violation of the securities ...",Supreme Court: Whistleblowers who don't tell SEC first can be fired
2018-02-21,"The Supreme Court ruled unanimously that individuals must report alleged corporate wrongdoing to the Securities and Exchange Commission, not just to their companies, to qualify for whistleblower protections ...",[$$] Supreme Court Curbs Protections for Whistleblowers
2018-02-21,"The U.S. Supreme Court on  Wednesday refused to broaden protections for corporate insiders  who call out misconduct, ruling they must take claims of  wrongdoing to the Securities and Exchange Commission in order to  be shielded against retaliation.  The justices ruled 9-0 in favor of Digital Realty Trust Inc  , throwing out a lawsuit brought against the  California-based real estate trust by a fired former employee  who had reported alleged wrongdoing only internally and not to  the SEC.  The 2010 Wall Street reform law known as the Dodd-Frank Act  is unambiguous in offering no protection from retaliation such  as firing or demotion to employees who report claims of  securities law violations only in-house, the court ruled.",U.S. top court declines to broaden whistleblower protections
2018-02-21,"WASHINGTON (AP) — The Supreme Court ruled Wednesday that whistleblower protections passed by Congress after the 2008 financial crisis only apply to people who report problems to the U.S. Securities and Exchange Commission, not more broadly.",Supreme Court: Dodd-Frank whistleblower protection is narrow
2018-02-22,Looking today at week over week shares outstanding changes among the universe of ETFs covered at ETF Channel one standout is the Vanguard REIT ETF Symbol VNQ where we have detected an approximate 240 6 million dollar outflow that s a 0 8 decrease week over week from 399 132 624,"VNQ, AVB, DLR, EQR: Large Outflows Detected at ETF"
2018-02-22,"The Supreme Court ruled unanimously that individuals must report alleged corporate wrongdoing to the Securities and Exchange Commission, not just to their companies, to qualify for whistleblower protections ...",[$$] Supreme Court Curbs Protections for Whistleblowers
2018-02-22,A Supreme Court exchange illuminates judicial differences.,[$$] Thomas vs. Sotomayor
2018-02-23,"It is important to understand that the share price has been cut in half over the last 18 months, so a significant amount of bad news, some of which may not materialize, is “in the stock,” which is part of the reason for the late-week rally on the earnings report.",Two Underappreciated REITs
2018-02-23,"Digital Realty Trust and Las Vegas Sands are solid choices in their respective industries, and they pay relatively high dividends.",Retired? 2 Stocks You Should Consider
2018-02-23,Retirement should be a time of peace contentment and personal freedom No one entering their golden years should have to spend their days fretting over their investments That s why retirees and soon to be retirees should consider the two companies below Neither of them is,Retired? 2 Stocks You Should Consider
2018-02-23,"This represents an increase in short interest as investors who seek to profit from falling equity prices added to their short positions on January 29.  Over the last one-month, outflows of investor capital in ETFs holding DLR totaled $13.21 billion.",See what the IHS Markit Score report has to say about Digital Realty Trust Inc.
2018-02-28,"DLR Kredit A/S giver Jyske Bank A/S, Sydbank A/S og Spar Nord Bank A/S mandat til at arrangere udstedelse af obligationer i medfør af§ 15 i lov om realkreditlån og realkreditobligationer m.v.. DLR Kredit ...",DLR Kredit A/S giver mandat til at arrangere udstedelse af Senior Secured Bonds
2018-03-02,"SAN FRANCISCO , March 1, 2018 /PRNewswire/ --  Digital Realty (NYSE: DLR), a leading global provider of data center, colocation and interconnection solutions, announced today that its board of directors ...",Digital Realty Increases Quarterly Cash Dividend for Common Stock by 8.6% to $1.01 per Share
2018-03-05,"Given Digital Realty&apos;s (DLR) solid scope for growth and prudent financial management, the company remains well poised to capitalize on growth opportunities and reward shareholders accordingly.",Digital Realty (DLR) Hikes Dividend by 8.6%: Time to Hold?
2018-03-06,There are three stages in the financial life cycle of an investor accumulating wealth preserving the wealth you ve created and depleting that wealth in retirement In your 40s most people are still in the accumulation stage although they don t have quite as much risk tolerance,"If You're in Your 40s, Consider Buying These 3 Stocks"
2018-03-06,"Here are three stocks that can deliver the growth you need in your 40s, while protecting your nest egg.","If You&apos;re in Your 40s, Consider Buying These 3 Stocks"
2018-03-07,Looking at the universe of stocks we cover at Dividend Channel in trading on Wednesday shares of Digital Realty Trust Inc Symbol DLR were yielding above the 4 mark based on its quarterly dividend annualized to 4 04 with the stock changing hands as low as 100 73 on the day,DLR Crosses Above 4% Yield Territory
2018-03-09,For quite some time one of my favorite specialty real estate investment trusts has been Digital Realty Trust NYSE DLR Although it focuses on the not particularly exciting segment of data centers its fundamental performance over the past few years has been anything but boring,Here's a Specialty REIT That's Well on Its Way to Dividend Aristocrat Status
2018-03-13,Digital Realty Trust Inc NYSE:DLR,See what the IHS Markit Score report has to say about Digital Realty Trust Inc.
2018-03-13,Digital Realty Trust Inc DLR will begin trading ex dividend on March 14 2018 A cash dividend payment of 1 01 per share is scheduled to be paid on March 30 2018 Shareholders who purchased DLR prior to the ex dividend date are eligible for the cash dividend payment This represents,"Digital Realty Trust, Inc. (DLR) Ex-Dividend Date Scheduled for March 14, 2018"
2018-03-14,Delighting its shareholders retail REIT Realty Income Corporation O has announced a hike in its common stock monthly cash dividend This is the company s 96th dividend increase since its NYSE listing in 1994 The company will now pay 21 95 cents per share compared with 21 90 cents paid,Realty Income (O) Announces Hike in Monthly Dividend Payment
2018-03-14,Digital Realty Trust Inc NYSE:DLR,See what the IHS Markit Score report has to say about Digital Realty Trust Inc.
2018-03-15,Looking today at week over week shares outstanding changes among the universe of ETFs covered at ETF Channel one standout is the SPDR Dow Jones REIT ETF Symbol RWR where we have detected an approximate 51 8 million dollar outflow that s a 2 1 decrease week over week from 28 581 617,SPDR Dow Jones REIT ETF Experiences Big Outflow
2018-03-15,"Since Digital Realty Trust Inc (NYSE:DLR) released its earnings in December 2017, it seems that analyst forecasts are substantially optimistic, as a 71.64% rise in profits is expected in theRead More...",What Should You Know About Digital Realty Trust Inc’s (NYSE:DLR) Growth?
2018-03-16,Digital Realty Trust Inc NYSE:DLR,See what the IHS Markit Score report has to say about Digital Realty Trust Inc.
2018-03-16,Equity Residential EQR finally declared an increase in its first quarter 2018 dividend The company will now pay 54 cents for the quarter which reflects a hike of 7 2 from the prior dividend of 50 375 cents Notably during the fourth quarter 2017 earnings release the company announced,Equity Residential (EQR) Announces 7.2% Hike in Dividend
2018-03-19,"This Fool loves all of these companies, but one stands out as an especially great stock to buy right now.",My 5 Largest Stock Holdings -- Here’s the One I’d Buy More of Now
2018-03-20,Ushering in good news for its shareholders Cousins Properties CUZ recently announced an 8 3 hike in the company s quarterly cash dividend The company will now pay a dividend of 6 5 cents per share The raised dividend will be paid on Apr 13 2018 to shareholders of record as of Apr,Cousins Properties Rewards Investors With 8.3% Dividend Hike
2018-03-20,"Rentetillæg til 3 M Cibor, der er gældende fra den 1. april 2018 og i hele obligationens løbetid, er fastsat til 0,31%. I perioden 1. januar til 31. marts 2018 er den nominelle rentesats fastsat til 0,00%.. ...",Nye endelige obligationsvilkår for SSB B apr 2021
2018-03-22,Digital Realty Trust Inc NYSE:DLR,See what the IHS Markit Score report has to say about Digital Realty Trust Inc.
2018-03-22,"Public Storage (NYSE:PSA) has been in a pretty steady downtrend over the past two years.  While PSA stock has been in free-fall mode, it’s allowed the dividend yield to steadily climb higher.  While Public Storage stock may not necessarily decline that far, that’s not the point.",Is the Public Storage Stock Dividend Really Worth It?
2018-03-22,InvestorPlace Stock Market News Stock Advice amp Trading Tips Public Storage NYSE PSA has been in a pretty steady downtrend over the past two years While PSA stock has been in free fall mode it s allowed the dividend yield to steadily climb higher,Is the Public Storage Stock Dividend Really Worth It?
2018-03-23,Digital Realty Trust Inc NYSE:DLR,See what the IHS Markit Score report has to say about Digital Realty Trust Inc.
2018-03-23,In trading on Friday shares of Digital Realty Trust Inc s 6 350 Series I Cumulative Redeemable Preferred Stock Symbol DLR PRI were yielding above the 6 mark based on its quarterly dividend annualized to 1 5875 with shares changing hands as low as 26 44 on the day This compares to,Digital Realty Trust's Series I Preferred Stock Shares Cross 6% Yield Mark
2018-03-26,Shares of data center REIT Digital Realty Trust DLR have outperformed the industry it belongs to in the past month The stock has gained 2 against the industry s slip of 0 4 The stock has still room for growth With projected growth in cloud computing Internet of Things and,Here's Why You Should Hold Digital Realty (DLR) Stock Now
2018-03-26,Digital Realty Trust Inc NYSE:DLR,See what the IHS Markit Score report has to say about Digital Realty Trust Inc.
2018-03-26,"Digital Realty Trust (DLR) enjoys a solid operating platform and a healthy balance sheet. However, aggressive pricing pressure is likely to continue in the upcoming period amid severe competition.",Here&apos;s Why You Should Hold Digital Realty (DLR) Stock Now
2018-03-27,"Accomplishment reflects Digital Realty's commitment to developing and delivering the world's most dependable data center solutions SAN FRANCISCO , March 27, 2018 /PRNewswire/ --  Digital Realty (NYSE: ...",Digital Realty Achieves 'Five Nines' of Uptime for 11th Consecutive Year
2018-03-28,"Digital Realty (DLR) achieving its 11th consecutive year of ""five nines"" of uptime reflects its efficiency in developing and delivering data center solutions.",Digital Realty Achieves Operational Excellence for 11th Year
2018-03-29,"SAN FRANCISCO , March 29, 2018 /PRNewswire/ -- Digital Realty (NYSE: DLR), a leading global provider of data center, colocation and interconnection solutions, announced today it will release financial ...",Digital Realty Schedules First Quarter 2018 Earnings Release and Conference Call
2018-03-29,"NEW YORK, March 29, 2018-- In new independent research reports released early this morning, Fundamental Markets released its latest key findings for all current investors, traders, and shareholders of ...","New Research Coverage Highlights Digital Realty Trust, United Dominion Realty Trust, Quidel, Brandywine Realty Trust, Beneficial, and Coca-Cola Bottling Co. Consolidated — Consolidated Revenues, Company Growth, and Expectations for 2018"
2018-03-29,Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel we have compared the trading price of each holding against the average analyst 12 month forward target price and computed the weighted average implied analyst target price for the ETF itself For the,Look Under The Hood: LRGF Has 13% Upside
2018-03-29,Looking at options trading activity among components of the Russell 3000 index there is noteworthy activity today in Akorn Inc Symbol AKRX where a total volume of 8 210 contracts has been traded thus far today a contract volume which is representative of approximately 821 000,"Notable Thursday Option Activity: AKRX, ELF, DLR"
2018-04-03,"Let’s talk about the popular Digital Realty Trust Inc (NYSE:DLR). The company’s shares saw significant share price volatility over the past couple of months on the NYSE, rising to theRead More...",Should You Buy Digital Realty Trust Inc (NYSE:DLR)?
2018-04-05,"Digital Realty customers to benefit from rich peering ecosystem comprised of international and regional carriers SINGAPORE , April 6, 2018 /PRNewswire/ -- Digital Realty (NYSE: DLR), a leading global provider ...",SGIX Local Peering Now Available at Digital Realty Singapore Data Centres Jurong West and Loyang East
2018-04-05,"Digital Realty customers to benefit from rich peering ecosystem comprised of international and regional carriers SINGAPORE , April 4, 2018 /PRNewswire/ -- Digital Realty (NYSE: DLR), a leading global provider ...",SGIX Local Peering Now Available at Digital Realty Singapore Data Centres Jurong West and Loyang East
2018-04-09,Digital Realty Trust&apos;s (DLR) partnership with Singapore Internet Exchange (SGIX) aimed at providing local peering at its data-center facilities in Jurong West and Loyang East.,Digital Realty&apos;s Singapore Sites to Enjoy SGIX Local Peering
2018-04-09,Data Center REIT Digital Realty Trust Inc DLR recently announced a partnership with Singapore Internet Exchange SGIX The move is aimed at providing local peering at its Singapore data center facilities in Jurong West and Loyang East In fact one of the largest internet exchanges,Digital Realty's Singapore Sites to Enjoy SGIX Local Peering
2018-04-09,"Not all data-center REITs are created equal, is the message brought today by analyst Nick Del Deo of the boutique Moffett-Nathanson in his  200-page initiation of coverage of Equinix (EQIX) and the companies it competes with.  Calling his report a “nuanced outlook,” Del Deo writes that the “quality of the various data-center business models varies, affecting their ability to convert value into growth.” The only two he thinks deserve a Buy rating are Equinix and CoreSite (COR), while he slaps a Neutral rating on Digital Realty (DLR), CyrusOne (CONE), and QTS Realty Trust (QTS).","Equinix's Pipes Make It Tops in Data Centers, Says Moffett-Nathanson"
2018-04-10,Digital Realty Trust Inc at Raymond James Institutional Investors Conference,Edited Transcript of DLR presentation 7-Mar-17 2:50pm GMT
2018-04-11,"Due to rising interest rates, these stocks have underperformed the strong stock market.",5 Cheap Dividend Stocks Long-Term Investors Should Consider Now
2018-04-13,The S&P 500’s top losses on April 12 were:  L Brands (LB) declined 4.6%. Everest Re Group (RE) declined 3.6%. Digital Realty Trust (DLR) declined 3.4%. HCP (HCP) declined 2.8%. Devon Energy (DVN) declined 2.7%.  L Brands Inc,L Brands: S&P 500’s Top Loss on April 12
2018-04-17,"Data center leader committed to channel sales growth for enterprise colocation and interconnection solutions SAN FRANCISCO , April 17, 2018 /PRNewswire/ -- Digital Realty (NYSE: DLR), a leading global ...",Digital Realty Names Top U.S. Channel Partners for 2017 and Outlines Program Enhancements for 2018
2018-04-19,Looking today at week over week shares outstanding changes among the universe of ETFs covered at ETF Channel one standout is the iShares Cohen amp Steers REIT ETF Symbol ICF where we have detected an approximate 42 0 million dollar outflow that s a 1 7 decrease week over week,"ICF, AVB, EQR, DLR: ETF Outflow Alert"
2018-04-23,"Robust industry fundamentals and strategic acquisitions will drive Digital Realty&apos;s (DLR) Q1 performance. Yet, aggressive pricing pressure might impact its business.",Digital Realty (DLR) to Post Q1 Earnings: What&apos;s in Store?
2018-04-23,Digital Realty Trust DLR is scheduled to release first quarter results on Apr 26 after the market closes Last quarter this San Francisco CA based date center real estate investment trust REIT delivered a positive surprise of 1 97 Results were supported by growth in revenues,Digital Realty (DLR) to Post Q1 Earnings: What's in Store?
2018-04-25,"A handful of companies in the data services sector are on deck to report earnings. After a disappointing performance in the fourth quarter for the sector as a whole, the group is expected to show a ""marked ...","Cowen Names CyrusOne, Digital Realty As Top Data Services Picks"
2018-04-25,We are in the heart of the Q1 reporting cycle and the real estate investment trust REIT space is bustling with activity In fact there is a deluge of Q1 earnings releases lined up for this week of which Digital Realty Trust DLR Iron Mountain Incorporation IRM Kimco Realty Corporation,"REITs to Watch for Earnings on Apr 26: DLR, IRM, KIM & CUBE"
