publishedAt,title,description
2018-03-16,Top Energy StocksTop Energy Stocks XOM 0 85 XOM 0 85 CVX 0 28 CVX 0 28 COP 1 81 COP 1 81 SLB 1 77 SLB 1 77 OXY 0 77 OXY 0 77 Energy stocks were mostly higher with the NYSE Energy Sector Index rising over 1 2 while shares of energy companies in the S amp P 500 were up nearly 1 3,"Energy Sector Update for 03/16/2018: EXXI,ENB,ENB.TO,RDS.A,RDS.B"
2018-03-21,Royal Dutch Shell RDS A forecasts 6 billion to 7 billion annual organic free cash flow from its downstream business which includes refining and marketing by 2020 at 60 per barrel it said in a statement released on Wednesday Royal Dutch Shell RDS A forecasts 6 billion to 7,Royal Dutch Shell Sees $9 Bln to $12 Bln Organic Free Cash Flow/Year by 2025 For Downstream Business
2018-03-23,Royal Dutch Shell RDS A RDS B said Friday that Shell EP Middle East Holdings agreed to divest the entire stake of Shell Iraq to a Itochu Corp unit for 406 million Royal Dutch Shell RDS A RDS B said Friday that Shell EP Middle East Holdings agreed to divest the entire stake of Shell Iraq,Shell Unit Agrees to Sell West Qurna 1 Oilfield Stake in Iraq to Itochu For $406 Mln
2018-03-26,Activist shareholders in Royal Dutch Shell RDS A RDS B are getting ready for a renewed push for the company to adopt more ambitious goals for tackling climate change according to a report from the Financial Times Shares climbed more than 2 intraday Activist shareholders in Royal Dutch,Market Chatter: Royal Dutch Shell Said to be in for Shareholder Pressure Demanding Ambitious Tackling of Climate Change
2018-03-28,Looking today at week over week shares outstanding changes among the universe of ETFs covered at ETF Channel one standout is the Vanguard FTSE Europe ETF Symbol VGK where we have detected an approximate 109 2 million dollar outflow that s a 0 6 decrease week over week from 325 643,"Noteworthy ETF Outflows: VGK, RDS.B, SAP, NVO"
2018-04-04,Royal Dutch Shell RDS A RDS B may face legal action aimed at forcing the company to shift away from fossil fuels if it fails to commit within eight weeks to bring its business into line with the Paris climate agreement the FT reported Royal Dutch Shell RDS A RDS B may face legal action,Market Chatter: Royal Dutch Shell May Face Legal Action to Get In Line with Climate Agreement
2018-04-04,Royal Dutch Shell RDS A RDS B said Wednesday it agreed with the Palestine Investment Fund to sell its entire stake in the Gaza Marine license an natural gas field offshore Palestine reported MarketWatch Royal Dutch Shell RDS A RDS B said Wednesday it agreed with the Palestine,Royal Dutch Shell Reportedly Sells Entire Stake in Offshore Gaza Natural Gas Field
2018-04-04,Top Energy StocksTop Energy Stocks XOM 1 00 XOM 1 00 CVX 0 70 CVX 0 70 COP 1 40 COP 1 40 SLB 1 06 SLB 1 06 OXY 0 24 OXY 0 24 Energy stocks were falling with the NYSE Energy Sector Index sliding almost 0 8 while shares of energy companies in the S amp P 500 were down more than 0,"Energy Sector Update for 04/04/2018: SM,RDS.A,RDS.B,ENLC"
2018-04-05,Royal Dutch Shell RDS A has been threatened with legal action to force the group to move away from fossil fuels in support of endeavors to tackle climate change according to a report from the Financial Times ADRs of the company rose more than 1 in the pre market Royal Dutch Shell RDS,Market Chatter: Royal Dutch Shell Said to Face Legal Action For Not Tackling Climate Change
2018-04-05,Top Energy StocksTop Energy Stocks XOM 1 59 XOM 1 59 CVX 2 52 CVX 2 52 COP 2 40 COP 2 40 SLB 1 84 SLB 1 84 OXY 1 88 OXY 1 88 Energy stocks were racing higher Thursday with the NYSE Energy Sector Index rising more than 2 2 while shares of energy companies in the S amp P 500 were,"Energy Sector Update for 04/05/2018: SD,RDS.A, RDS.B,NOG"
2018-04-13,Updates with the oil price move the EIA IEA Goldman Sachs reports from the first paragraph Updates with the oil price move the EIA IEA Goldman Sachs reports from the first paragraph Crude climbed to its highest level since 2014 after the International Energy Agency signaled,"Energy Sector Update for 04/13/2018: BHGE, XOM, CVX, RDS.A, RDS.B, BP, E, COP, TOT, PBR, PBR.A, EC, SLB, HAL, NOV, SPN"
2018-04-13,Royal Dutch Shell RDS A RDS B subsidiary BG Asia Pacific Holdings has reduced its stake in Mahanagar Gas by 8 5 to 24 as part of the company s ongoing portfolio optimization to transform Shell into a simpler company delivering stronger returns according to a company statement Royal,Royal Dutch Shell Subsidiary Lowers Stake in Indian Gas Company
2018-04-16,Looking today at week over week shares outstanding changes among the universe of ETFs covered at ETF Channel one standout is the Vanguard FTSE Europe ETF Symbol VGK where we have detected an approximate 137 0 million dollar outflow that s a 0 7 decrease week over week from 322 345,"Notable ETF Outflow Detected - VGK, TOT, RDS.B, SAP"
2018-04-24,Royal Dutch Shell RDS has signed an agreement to sell its downstream business in Argentina to RaÃ zen a joint venture set up in 2011 between Shell and Cosan CZZ for 0 95 billion in cash proceeds at completion Royal Dutch Shell RDS has signed an agreement to sell its downstream,Royal Dutch Shell Inks Deal to Sell Argentina Business for $950 Mln
2018-04-26,Top Energy StocksTop Energy Stocks XOM 1 10 XOM 1 10 CVX 1 00 CVX 1 00 COP 3 03 COP 3 03 SLB 0 73 SLB 0 73 OXY 0 17 OXY 0 17 Energy stocks continued to extend their gains Thursday afternoon with the NYSE Energy Sector Index rising over 0 9 while shares of energy companies in,"Energy Sector Update for 04/26/2018: RDS.A,RDS.B,TOT,COP,ARCH"
2018-04-30,Looking today at week over week shares outstanding changes among the universe of ETFs covered at ETF Channel one standout is the Vanguard FTSE Developed Markets ETF Symbol VEA where we have detected an approximate 360 1 million dollar inflow that s a 0 5 increase week over week,"VEA, TM, RDS.A, RDS.B: Large Inflows Detected at ETF"
2018-05-07,Top Energy StocksTop Energy Stocks XOM 1 14 XOM 1 14 CVX 0 40 CVX 0 40 COP 0 11 COP 0 11 SLB 0 92 SLB 0 92 OXY 0 25 OXY 0 25 Energy stocks were ending higher on Monday giving up much larger gains earlier in the session At last look the NYSE Energy Sector Index was rising more,"Energy Sector Update for 05/07/2018: GNRT,APD,RDS.A,RDS.B,NOG"
2018-05-07,Top Energy StocksTop Energy Stocks XOM 2 57 XOM 2 57 CVX 1 44 CVX 1 44 COP 1 93 COP 1 93 SLB 2 81 SLB 2 81 OXY 1 40 OXY 1 40 Energy stocks were sharply higher on Monday with the NYSE Energy Sector Index rising more than 1 8 while shares of energy companies in the S amp P 500,"Energy Sector Update for 05/07/2018: APD,RDS.A,RDS.B,NOG,GNRT"
2018-05-09,Looking today at week over week shares outstanding changes among the universe of ETFs covered at ETF Channel one standout is the Vanguard FTSE Europe ETF Symbol VGK where we have detected an approximate 71 3 million dollar outflow that s a 0 4 decrease week over week from 318 046 830,"Notable ETF Outflow Detected - VGK, BTI, TOT, RDS.B"
2018-05-17,Looking today at week over week shares outstanding changes among the universe of ETFs covered at ETF Channel one standout is the Vanguard FTSE Europe ETF Symbol VGK where we have detected an approximate 119 4 million dollar outflow that s a 0 6 decrease week over week from 316 846,"Noteworthy ETF Outflows: VGK, TOT, RDS.B, BTI"
2018-05-17,The world s largest oil traders including Royal Dutch Shell RDS A are in the running to acquire the African arm of Brazil s Petrobras PBR that owns stakes in two major Nigerian offshore oil blocks Reuters reported on Thursday citing industry and banking sources with knowledge of,"Market Chatter: Royal Dutch Shell, Vitol, Glencore Lead Bidding Groups for Petrobras' African Unit"
2018-05-24,Royal Dutch Shell RDS A RDS B said Thursday it has made a large deepwater discovery in the Gulf of Mexico with its Dover well located about 13 miles from the Appomattox host It marks the company s sixth in the Norphlet play Royal Dutch Shell RDS A RDS B said Thursday it has made a,Shell Makes Major Deepwater Discovery in Gulf of Mexico
2018-05-25,The environmental damage around the site of two Royal Dutch Shell RDS A RDS B oil spills in Nigeria a decade ago has worsened significantly after years of delay to cleanup efforts the Wall Street Journal said citing a report that the company has been accused of trying to shield from,Market Chatter: Pollution Worsening Around Two Royal Dutch Shell Oil Spills in Nigeria Due to Delayed Clean Up Efforts
2018-06-09,By SA Editor Michelle Carini BySA Editor Michelle Carini Welcome to the latest edition of the Energy Recap This week we wanted to check in with readers as it s been a while since the last time we asked for your thoughts As most of you know since the beginning of 2017 the recap has,Energy Recap: Looking For Readers' Thoughts And Suggestions
2018-06-12,"Rio Tinto Names Jakob Stausholm CFO, Succeeding Chris Lynch, Effective Sept. 3","Rio Tinto Names Jakob Stausholm CFO, Succeeding Chris Lynch, Effective Sept. 3"
2018-06-13,Italy s Supreme Court threw out an appeal from Royal Dutch Shell RDS A RDS B and four former Shell managers to stymie a corruption trial that has also involved Eni S p A s E chief executive legal sources were cited as saying in a report from Reuters Italy s Supreme Court threw out,Market Chatter: Royal Dutch Shell's Appeal to Reverse Nigeria Graft Trial to Preliminary Stage Deemed Inadmissible
2018-06-20,Royal Dutch Shell RDS A said on Wednesday that its affiliate A S Norske Shell will sell its 45 interest in Draugen and 12 interest in Gjoa in Norway for 556 million in cash Royal Dutch Shell RDS A said on Wednesday that its affiliate A S Norske Shell will sell its 45 interest,"Royal Dutch Shell Sells Interest in Norway Oil Fields For $556 Million, Completes Sale of Malaysian Assets"
2018-06-26,California Court Dismisses Climate Change Lawsuits Against Chevron,California Court Dismisses Climate Change Lawsuits Against Chevron
2018-07-11,Royal Dutch Shell RDS A RDS B has reportedly signed an agreement with Nigeria s state run oil company and two other groups to develop natural gas projects worth 3 7 billion as part of the country s initiatives in dealing with a pending domestic fuel shortage according to media reports,"Shell, Nigeria to Develop Natural Gas Projects Worth $3.7 Bln"
2018-07-16,Shell Royal Dutch Shell RDS A RDS B confirmed on Saturday it had lifted force majeure on Nigerian Bonny Light crude oil exports on Friday according to several media outlets including Reuters Shell Royal Dutch Shell RDS A RDS B confirmed on Saturday it had lifted force majeure on,Shell Lifts Force Majeure on Exports of Nigerian Crude Bonny Light
2018-07-20,Royal Dutch Shell RDS A RDS B is engaged in talks to sell two Nigerian oil licenses including infrastructure assets for 2 billion Bloomberg News reported citing sources Royal Dutch Shell RDS A RDS B is engaged in talks to sell two Nigerian oil licenses including infrastructure,Market Chatter: Shell in Negotiations to Sell Nigerian Oil Licenses for $2 Bln
2018-07-23,Royal Dutch Shell RDS A is under pressure to start a bumper 25 billion share buyback according to a report from The Telegraph that cited UBS analyst Jon Rigby Shares drifted marginally lower intraday Royal Dutch Shell RDS A is under pressure to start a bumper 25 billion share,Market Chatter: Royal Dutch Shell Said to be Likely to Announce Share Buy-Back Program
2018-07-23,Royal Dutch Shell RDS A RDS B said on Monday two units have signed a pair of production sharing contracts with the government of Mauritania Royal Dutch Shell RDS A RDS B said on Monday two units have signed a pair of production sharing contracts with the government of Mauritania,Shell Secures Exploration Acreage Offshore Mauritania
2018-07-26,Top Energy StocksTop Energy Stocks XOM 0 42 XOM 0 42 CVX 0 17 CVX 0 17 COP 0 14 COP 0 14 SLB 1 38 SLB 1 38 OXY 0 1 OXY 0 1 Energy stocks were rising Thursday with the NYSE Energy Sector Index rising falling almost 0 4 while shares of energy companies in the S amp P 500 were,"Energy Sector Update for 07/26/2018: RDS.A,RDS.B,TOT,COP"
2018-07-26,Royal Dutch Shell RDS A the oil and gas exploration giant disclosed early Thursday the start of a much awaited 25 billion share buyback program and maintained its quarterly dividend even as earnings missed estimates Royal Dutch Shell RDS A the oil and gas exploration giant,Royal Dutch Shell Starts $25 Billion Share Buyback Program & Maintains Dividend Even as Earnings Miss Forecast
2018-07-26,ADRs of Royal Dutch Shell RDS A RDS B were down over 2 pre market Thursday even though the Anglo Dutch oil major reported improved Q2 results compared to the same quarter last year ADRs of Royal Dutch Shell RDS A RDS B were down over 2 pre market Thursday even though the Anglo Dutch,"Royal Dutch Shell Q2 Results Rise Vs Yr Ago, Sets Dividend and Share Buyback Program"
2018-07-26,Shell Q2 CCS Earnings Climb; Launches $25 Bln Share Buyback Program,Shell Q2 CCS Earnings Climb; Launches $25 Bln Share Buyback Program
2018-07-27,Updates with the price move Goldman EIA reports and general market commentary from the first paragraph Updates with the price move Goldman EIA reports and general market commentary from the first paragraph Crude recorded its first weekly gain in four as threats emerged in Red Sea,"Energy Sector Update for 07/27/2018: BHGE, XOM, CVX, RDS.A, RDS.B, BP, E, COP, TOT, PBR, PBR.A, EC, SLB, HAL, NOV, SPN"
2018-08-13,Top Energy StocksTop Energy Stocks XOM 0 96 XOM 0 96 CVX 0 59 CVX 0 59 COP 1 26 COP 1 26 SLB 1 67 SLB 1 67 OXY 0 80 OXY 0 80 Energy stocks followed crude oil and natural gas futures lower today with the NYSE Energy Sector Index Thursday falling just over 1 0 while shares of,"Energy Sector Update for 08/13/2018: NAO,LNG,RDS.A,RDS.B,PTR"
2018-08-13,Royal Dutch Shell s RDS A RDS B head of global refining operations Lori Ryerkerk is leaving the oil major at the end of the August after five years in a job where she oversaw a vast overhaul of the business Reuters reported citing an internal document Royal Dutch Shell s RDS A RDS B,Market Chatter: Shell's Head of Global Refining Operations to Step Down
2018-08-13,Top Energy StocksTop Energy Stocks XOM 1 18 XOM 1 18 CVX 0 59 CVX 0 59 COP 0 79 COP 0 79 SLB 1 85 SLB 1 85 OXY 0 50 OXY 0 50 Energy stocks were following crude oil and natural gas futures lower Monday with the NYSE Energy Sector Index falling almost 1 1 while shares of,"Energy Sector Update for 08/13/2018: LNG,RDS.A,RDS.B,PTR"
2018-08-15,Royal Dutch Shell RDS A RDS B and Pemex Mexico s state owned petroleum company have reached an agreement to extend their refining joint venture in Deer Park Texas with a 10 year agreement for reduced Maya supply at a fixed price Argus Media reported citing sources Royal Dutch Shell RDS,"Market Chatter: Shell, Mexico's Pemex Sign Agreement to Extend Deer Park JV to 2033"
2018-08-17,Updates with the price move EIA Goldman reports and general market commentary from the first paragraph Updates with the price move EIA Goldman reports and general market commentary from the first paragraph Crude ticked up slightly on Friday on expectations of some thawing in the U S,"Energy Sector Update for 08/17/2018: BHGE, XOM, CVX, RDS.A, RDS.B, BP, E, COP, TOT, PBR, PBR.A, EC, SLB, HAL, NOV, SPN"
2018-08-17,Royal Dutch Shell RDS A RDS B affiliate Shell Oil Company and General Motors GM said Thursday that Shell branded stations across the United States now accept the automotive industry s first ever embedded in dash fuel payment Royal Dutch Shell RDS A RDS B affiliate Shell Oil Company,"Shell, General Motors Launch First-Ever In-Dash Fuel Payment System"
2018-08-20,Royal Dutch Shell RDS A RDS B said that the Trans Ramos pipeline which feeds into Nigeria s Forcados oil export terminal remains shut as it attempts to clean up crude oil spilled from a ruptured section S amp P Global Platts reported Royal Dutch Shell RDS A RDS B said that the Trans,Market Chatter: Shell Says Nigerian Trans Ramos Pipeline to Forcados Terminal Remains Shut
2018-08-23,FTSE Slightly Higher Amid Cautious Moves,FTSE Slightly Higher Amid Cautious Moves
2018-08-24,Updates with the price move the EIA report and general market commentary from the first paragraph Updates with the price move the EIA report and general market commentary from the first paragraph Crude prices climbed for the first time in four weeks as inventories tightened more,"Energy Sector Update for 08/24/2018: BHGE, XOM, CVX, RDS.A, RDS.B, BP, E, COP, TOT, PBR, PBR.A, EC, SLB, HAL, NOV, SPN"
2018-08-28,Top Energy StocksTop Energy Stocks XOM 0 14 XOM 0 14 CVX 0 04 CVX 0 04 COP 1 04 COP 1 04 SLB 0 48 SLB 0 48 OXY 0 16 OXY 0 16 Energy stocks were mostly lower Tuesday with the NYSE Energy Sector Index Thursday dropping nearly 0 5 while shares of energy companies in the S amp P,"Energy Sector Update for 08/28/2018: REX,FTI,TOT,RDS.A,RDS.B"
2018-08-29,InvestorPlace Stock Market News Stock Advice amp Trading Tips In terms of energy stocks two names come to mind when thinking of stereotypical whipping boys One would be Chesapeake Energy NYSE CHK The other would be integrated giant BP plc,BP Plc Stock Has Become One of Better Picks Energy Patch
2018-09-05,FTSE 100 Falls Hit By Contagion Worries,FTSE 100 Falls Hit By Contagion Worries
2018-09-12,Royal Dutch Shell RDS A RDS B is hinting at another North Sea project sanction after approving the Penguins and Fram field operations Energy Voice reported Royal Dutch Shell RDS A RDS B is hinting at another North Sea project sanction after approving the Penguins and Fram field,Market Chatter: Royal Dutch Shell Eyeing Another North Sea Project Approval
2018-09-17,Royal Dutch Shell RDS A RDS B unveiled a target to maintain methane emissions intensity below 0 2 by 2025 This target covers all oil and gas assets for which Shell is the operator Royal Dutch Shell RDS A RDS B unveiled a target to maintain methane emissions intensity below 0 2 by,Royal Dutch Shell Plans Initiatives to Reduce Methane Gas Emissions
2018-09-17,Egypt entered into a 1 billion deep water oil and gas exploration deal with Royal Dutch Shell RDS A RDS B and Malaysia s Petronas covering eight wells in the country s West Nile Delta Reuters reported Saturday citing Egypt s petroleum ministry Egypt entered into a 1 billion deep water,"Market Chatter: Egypt Enters $1 Bln Oil and Gas Exploration Deal with Shell, Petronas"
2018-09-17,Top Energy StocksTop Energy Stocks XOM 0 57 XOM 0 57 CVX 0 18 CVX 0 18 COP 0 78 COP 0 78 SLB 0 62 SLB 0 62 OXY 0 31 OXY 0 31 Energy stocks were hanging on to moderate gains Monday afternoon with the NYSE Energy Sector Index Thursday rising slightly less than 0 2 while shares,"Energy Sector Update for 09/17/2018: RDS.A,RDS.B,DOV,HMLP,LNG,TGA,TGL.TO,RKH.L"
2018-09-20,Shell RDS A RDS B was awarded a 15 year contract to supply liquefied natural gas to a power plant being built in Panama by an affiliate of Sinolam LNG Reuters reported Thursday citing advisers on the deal Shell RDS A RDS B was awarded a 15 year contract to supply liquefied natural gas to,"Market Chatter: Shell Lands 15-Year LNG Supply Contact for Panama Plant, Reuters Reports"
2018-09-21,Royal Dutch Shell RDS A RDS B is locked in negotiations with Focus Oil for the sale of its stake in the Caesar Tonga field in the Green Canyon area of the Gulf of Mexico Bloomberg News reported citing sources Royal Dutch Shell RDS A RDS B is locked in negotiations with Focus Oil for,Market Chatter: Shell Reportedly in Talks to Sell $1.3 Bln of Gulf of Mexico Assets to Focus Oil
2018-09-25,FTSE 100 Rises As Next Lifts Profit Guidance,FTSE 100 Rises As Next Lifts Profit Guidance
2018-09-25,European Shares Inch Higher Ahead Of Fed Rate Decision,European Shares Inch Higher Ahead Of Fed Rate Decision
2018-09-26,Royal Dutch Shell RDS A RDS B is in discussions to buy a stake in an oil and gas project from Gazprom Neft Russia s third largest oil producer Reuters reported on Wednesday citing three unidentified sources Royal Dutch Shell RDS A RDS B is in discussions to buy a stake in an oil and,Market Chatter: Shell May Buy Stake in Russian Oil Project
2018-09-27,Royal Dutch Shell RDS A RDS B expects Brazil s Lula field located in the offshore Santos basin to reach peak production in 2020 or 2021 after reaching 1 million barrels of oil equivalent per day next year Reuters reported citing a company executive Royal Dutch Shell RDS A RDS B,Market Chatter: Shell Expects Brazil's Lula Field to Hit Peak Output in 2020-2021
2018-09-28,Shell RDS A RDS B inched closer to gaining final approval for its CAD40 billion 31 billion liquefied natural gas project in Canada after two of its Asian partners approved their share of the investment Bloomberg News reported Shell RDS A RDS B inched closer to gaining final approval,"Market Chatter: Shell's LNG Canada Venture Nears Final Approval After PetroChina, Korea Gas Finalize Their Investments"
2018-10-01,The consortium of energy companies led by Royal Dutch Shell RDS A RDS B and Eni E developing the Karachaganak gas condensate field have agreed to pay 1 1 billion to Kazakhstan to settle a profit sharing dispute Reuters reported Monday citing the country s Energy Ministry The,"Market Chatter: Shell, Eni-Led Consortium to Pay $1.1 Bln to Settle Profit-Sharing Dispute With Kazakhstan"
2018-10-01,Royal Dutch Shell RDS A and its four partners have agreed to proceed with the proposed 31 billion liquefied natural gas project in western Canada Bloomberg reported Monday citing sources with knowledge of the matter Royal Dutch Shell RDS A and its four partners have agreed to,"Market Chatter: Shell, PetroChina and Partners to Proceed with $31 Bln LNG Canada Natural Gas Project"
2018-10-02,Top Energy StocksTop Energy Stocks XOM 0 93 XOM 0 93 CVX 1 73 CVX 1 73 COP 1 41 COP 1 41 SLB 1 10 SLB 1 10 OXY 0 61 OXY 0 61 Energy stocks were putting up gains Tuesday afternoon with the NYSE Energy Sector Index rising 0 1 while shares of energy companies in the S amp P 500,"Energy Sector Update for 10/02/2018: SWN,NOV,RDS.A,RDS.B,LEU"
2018-10-02,Oil and gas production company Royal Dutch Shell RDS A said early Tuesday that it has agreed to invest in a multi billion dollar project in British Columbia Canada supplying liquefied natural gas LNG through a relatively short route to North Asia Oil and gas production company,"Royal Dutch Shell to Invest in LNG Project in British Columbia, Targets Higher Demand from North Asia"
2018-10-02,Shell Takes Final Investment Decision On LNG Canada,Shell Takes Final Investment Decision On LNG Canada
2018-10-11,Royal Dutch Shell RDS A RDS B believes that a Nigerian corruption trial will last many months and warned employees that there will be continued critical media coverage of the case Reuters reported Thursday citing an internal memo Royal Dutch Shell RDS A RDS B believes that a,Market Chatter: Shell Warns Employees of Critical Media Coverage over Nigerian Corruption Trial
2018-10-17,Royal Dutch Shell RDS A RDS B said Wednesday it has agreed to sell its shares in Shell Olie og Gasudvinding Danmark B V to Norwegian Energy for 1 9 billion Royal Dutch Shell RDS A RDS B said Wednesday it has agreed to sell its shares in Shell Olie og Gasudvinding Danmark B V to,Shell Sells Danish Upstream Business to Norwegian Energy for $1.9 Bln
2018-11-01,Top Energy Stocks Top Energy Stocks XOM 0 38 XOM 0 38 CVX 0 05 CVX 0 05 COP FlatCOP Flat SLB 0 45 SLB 0 45 OXY FlatOXY Flat Energy stocks were rising slightly in pre market trading Thursday The global benchmark Brent crude January contract fell 0 47 to 74 57 per barrel,"Energy Sector Update for 11/01/2018: NFX, MPC, RDS.A, RDS.B, XOM, CVX, COP, SLB, OXY"
2018-11-01,Royal Dutch Shell RDS A RDS B reported Q3 adjusted earnings of 0 68 per share which matched the Street view from analysts polled by CapIQ Last year the Anglo Dutch energy major reported an EPS of 0 50 Royal Dutch Shell RDS A RDS B reported Q3 adjusted earnings of 0 68 per share,"Shell Q3 EPS Matches Street View, Revenue Misses Forecasts"
2018-11-01,Royal Dutch Shell RDS A RDSB L the world s second largest listed oil and gas company unveiled the second tranche of a share buyback program to repurchase up to a maximum of 2 5 billion of its shares over the next three months after third quarter profit surged on the back of higher,Royal Dutch Shell Unveils Second Tranche of Share Buyback Program Amid Surge in Third Quarter Profit
2018-11-01,Expected Earnings Release 11 01 2018 PremarketExpected Earnings Release 11 01 2018 Premarket Avg Extended Hours Dollar Volume 9 455 394Avg Extended Hours Dollar Volume 9 455 394 Royal Dutch Shell plc CL B RDS B is due to issue its quarterly earnings report in the,"Earnings Reaction History: Royal Dutch Shell plc CL B, 30.0% Follow-Through Indicator, 2.4% Sensitive"
2018-11-01,FTSE 100 Subdued As Pound Extends Rally On Brexit Hopes,FTSE 100 Subdued As Pound Extends Rally On Brexit Hopes
2018-11-01,European Shares Rise On Brexit Deal Hopes,European Shares Rise On Brexit Deal Hopes
2018-11-13,FTSE 100 Rebounds As Trade Tensions Ease; Vodafone Shares Up Over 7%,FTSE 100 Rebounds As Trade Tensions Ease; Vodafone Shares Up Over 7%
2018-11-13,European Shares Rebound As Trade Tensions Ease,European Shares Rebound As Trade Tensions Ease
2018-11-21,Royal Dutch Shell s RDS A RDS B Shell Australia said Wednesday it entered into a sales agreement with Timor Leste to sell the government a 26 56 interest in the Greater Sunrise fields for 300 million Royal Dutch Shell s RDS A RDS B Shell Australia said Wednesday it entered into a,Shell Australia Agrees to Sell Stake in Natural Gas Fields to Timor-Leste for $300 Mln
2018-11-28,Shell RDS A RDS B has sold its 49 stake in EPA Attikis and EDA Attikis to Greece s state controlled DEPA gas company Reuters reported Shell RDS A RDS B has sold its 49 stake in EPA Attikis and EDA Attikis to Greece s state controlled DEPA gas company Reuters reported The deal to,"Market Chatter: Greek State-Controlled DEPA Acquires Shell's Stake in Domestic Gas Supplier, Distributor"
